ObjectID,GlobalID,Order,Family,Final ID,"Please describe the ""other"" bug",Please include any other notes about the particular bug.,ParentGlobalID,CreationDate,Creator,EditDate,Editor
616,30c26259-b5ab-4577-85a8-090cbda0ae3b,OTHER,,(OTHER) ,Not a bug we would ID.  May be a terrestrial bug that fell into sample.,,98d2ebac-ddc6-4f48-8958-7b26efecfe50,2/9/2021 16:49,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 16:49,meredith.streeter@dec.ny.gov_nysdec
617,7a29c315-99e9-4679-85f1-672e4f2388e4,Plecoptera,Leuctridae,(Plecoptera) Leuctridae,,,98d2ebac-ddc6-4f48-8958-7b26efecfe50,2/9/2021 16:49,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 16:49,meredith.streeter@dec.ny.gov_nysdec
618,d5950627-7d58-401e-832e-a459260753c3,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,ce9154e8-55bc-4cd3-8446-ddd8c7844323,2/9/2021 17:29,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 17:29,meredith.streeter@dec.ny.gov_nysdec
619,ad4594cc-6864-4169-867d-6ff35a8938c9,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,ce9154e8-55bc-4cd3-8446-ddd8c7844323,2/9/2021 17:29,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 17:29,meredith.streeter@dec.ny.gov_nysdec
620,30fad85f-4cd5-482c-8e11-995a04db8b56,Trichoptera,Rhyacophilidae,(Trichoptera) Rhyacophilidae,,,ce9154e8-55bc-4cd3-8446-ddd8c7844323,2/9/2021 17:29,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 17:29,meredith.streeter@dec.ny.gov_nysdec
621,f97a5c73-2848-4a79-85b4-4b33f3eea2f6,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,7e1d90bf-6cb8-4764-8df2-268ad300c5f9,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec
622,69d94767-e86d-4a89-8c8e-4bca077fdbc5,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,7e1d90bf-6cb8-4764-8df2-268ad300c5f9,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec
623,788299a6-cc54-4f37-872e-de47f080c25b,Wormlike,Oligochaeta,(Wormlike) Oligochaeta,,,7e1d90bf-6cb8-4764-8df2-268ad300c5f9,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec
624,e4830e8f-3f0b-4271-850e-c63b9f0d83d1,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,7e1d90bf-6cb8-4764-8df2-268ad300c5f9,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec
625,644ed81b-e0b4-4d63-82c1-4dbc02938a35,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,7e1d90bf-6cb8-4764-8df2-268ad300c5f9,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec
626,f3e5464b-cadf-4d64-8b6c-7e9e6d6e0c75,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,7e1d90bf-6cb8-4764-8df2-268ad300c5f9,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec
627,9775cc2d-c051-4878-84b6-ac419242532b,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,7e1d90bf-6cb8-4764-8df2-268ad300c5f9,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec
628,b9dd3f11-8116-49dc-804c-cf4ad3917db9,Hemiptera,Other,(Hemiptera) Other,Veliidae Rhagovelia,,7e1d90bf-6cb8-4764-8df2-268ad300c5f9,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 18:04,meredith.streeter@dec.ny.gov_nysdec
629,add1c991-ed5a-4b59-865b-cac98a091108,Odonata: Anisoptera,Aeshnidae,(Odonata: Anisoptera) Aeshnidae,,,706df1a3-8d40-48e4-8b8e-66a5cdefb61f,2/9/2021 18:12,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 18:12,meredith.streeter@dec.ny.gov_nysdec
630,ee3e4638-9cc7-4314-89f6-dbd0c4ed6092,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,bfeeda34-1090-4d88-8622-1a8c87bdfa98,2/9/2021 18:22,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 18:22,meredith.streeter@dec.ny.gov_nysdec
631,0601f5aa-fe84-41fa-8184-061433551a13,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,bfeeda34-1090-4d88-8622-1a8c87bdfa98,2/9/2021 18:22,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 18:22,meredith.streeter@dec.ny.gov_nysdec
632,d0122ce8-b768-4678-8b51-61f2fa54c622,Ephemeroptera,Other,(Ephemeroptera) Other,"Undertimed mayfly.  Only lower abdomen present, three tails, side gills",,bfeeda34-1090-4d88-8622-1a8c87bdfa98,2/9/2021 18:22,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 18:22,meredith.streeter@dec.ny.gov_nysdec
633,c192171c-b926-457c-8587-25e80b9e6e5e,Odonata: Anisoptera,Aeshnidae,(Odonata: Anisoptera) Aeshnidae,,,587b409b-315e-46a0-87f9-f3bd45eb7081,2/9/2021 21:11,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 21:11,meredith.streeter@dec.ny.gov_nysdec
634,7811c818-50ed-49cf-8d92-4da755ffbde8,Odonata: Anisoptera,Aeshnidae,(Odonata: Anisoptera) Aeshnidae,,,587b409b-315e-46a0-87f9-f3bd45eb7081,2/9/2021 21:11,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 21:11,meredith.streeter@dec.ny.gov_nysdec
635,3cfb041e-ed51-40a6-813b-5121f85d3e61,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) ,,"Need Midge ID-id'd 3/16/21 1 chironomus, 1 not",587b409b-315e-46a0-87f9-f3bd45eb7081,2/9/2021 21:11,meredith.streeter@dec.ny.gov_nysdec,3/16/2021 18:41,keleigh.reynolds@dec.ny.gov_nysdec
636,d2e7bfd8-c7a6-4c50-898d-c9a6ee79a2d8,Diptera: Chironomidae,,(Diptera: Chironomidae) ,,Need Midge ID,587b409b-315e-46a0-87f9-f3bd45eb7081,2/9/2021 21:11,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 21:11,meredith.streeter@dec.ny.gov_nysdec
637,9dfd612e-0452-4493-8e75-107970c4ca8c,Odonata: Zygoptera,Coenagrionidae,(Odonata: Zygoptera) Coenagrionidae,,,587b409b-315e-46a0-87f9-f3bd45eb7081,2/9/2021 21:11,meredith.streeter@dec.ny.gov_nysdec,3/16/2021 18:41,keleigh.reynolds@dec.ny.gov_nysdec
638,f5e17136-ce3f-4f06-8c9d-e79d70bffbf1,Odonata: Zygoptera,Coenagrionidae,(Odonata: Zygoptera) Coenagrionidae,,,587b409b-315e-46a0-87f9-f3bd45eb7081,2/9/2021 21:11,meredith.streeter@dec.ny.gov_nysdec,3/16/2021 18:41,keleigh.reynolds@dec.ny.gov_nysdec
639,04098d0c-8d78-46bf-8d65-49132f29486a,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,587b409b-315e-46a0-87f9-f3bd45eb7081,2/9/2021 21:11,meredith.streeter@dec.ny.gov_nysdec,3/16/2021 18:41,keleigh.reynolds@dec.ny.gov_nysdec
640,ee655e22-05ff-4581-863b-5bef3ff01983,Odonata: Anisoptera,Aeshnidae,(Odonata: Anisoptera) Aeshnidae,,,5fea1346-d73b-463f-8165-1232d936cde5,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec
641,4538638a-ca57-4b31-8c0f-3184fc111e36,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,5fea1346-d73b-463f-8165-1232d936cde5,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec
642,f1ac3037-992c-49c8-8a69-d9a515746d84,Odonata: Anisoptera,Aeshnidae,(Odonata: Anisoptera) Aeshnidae,,,5fea1346-d73b-463f-8165-1232d936cde5,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec
643,28a6342e-df0b-4700-8bdf-9ae4f00d3b8e,Odonata: Anisoptera,Aeshnidae,(Odonata: Anisoptera) Aeshnidae,,,5fea1346-d73b-463f-8165-1232d936cde5,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec
644,12fbbecf-5a8b-4cd1-8fee-fcbf2d27ae7e,Crustacea: Decapoda,Pleocyemata: Cambaridae,(Crustacea: Decapoda) Pleocyemata: Cambaridae,,,5fea1346-d73b-463f-8165-1232d936cde5,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec
645,5f4c2564-728e-497d-82b4-056055a72518,Odonata: Zygoptera,Calopterygidae,(Odonata: Zygoptera) Calopterygidae,,broken in half,5fea1346-d73b-463f-8165-1232d936cde5,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec
646,83caaf33-a9db-4138-807f-25647909b67d,Plecoptera,Perlidae,(Plecoptera) Perlidae,,"poorly preserved, not in great shape",5fea1346-d73b-463f-8165-1232d936cde5,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec
647,877ccb33-c325-4744-81b9-a1806f0229aa,Plecoptera,Perlidae,(Plecoptera) Perlidae,,broken in half,5fea1346-d73b-463f-8165-1232d936cde5,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec
648,9a5c3993-01cb-4b1d-84ef-01361097afff,Hemiptera,Other,(Hemiptera) Other,Veliidae,,5fea1346-d73b-463f-8165-1232d936cde5,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec,2/9/2021 21:45,meredith.streeter@dec.ny.gov_nysdec
649,193f7df1-7a5c-48e4-8e6c-171ade0a5494,Crustacea: Decapoda,Pleocyemata: Cambaridae,(Crustacea: Decapoda) Pleocyemata: Cambaridae,,,2c426270-cee2-41ae-8094-82241137465e,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec
650,9019e140-cf94-4b03-8d0a-94453200e901,Odonata: Anisoptera,Cordulegastridae,(Odonata: Anisoptera) Cordulegastridae,,2 of these,2c426270-cee2-41ae-8094-82241137465e,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec
651,78500a6e-25a5-4edf-8aa9-590e8ab430eb,Odonata: Anisoptera,Aeshnidae,(Odonata: Anisoptera) Aeshnidae,,2 of these,2c426270-cee2-41ae-8094-82241137465e,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec
652,61ac9e63-919d-48f5-81c2-a34398d732b1,Odonata: Zygoptera,Calopterygidae,(Odonata: Zygoptera) Calopterygidae,,4 of these,2c426270-cee2-41ae-8094-82241137465e,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec
653,e0a27053-088a-44e1-8a2c-0a0452554d61,Odonata: Zygoptera,Coenagrionidae,(Odonata: Zygoptera) Coenagrionidae,,2 of these,2c426270-cee2-41ae-8094-82241137465e,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec
654,485fe42f-708f-4ce5-8953-292392473e97,Mollusca: Gastropoda,Physidae,(Mollusca: Gastropoda) Physidae,,,2c426270-cee2-41ae-8094-82241137465e,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec
655,8fbb0169-9a24-450f-857b-9a81f35aa678,Mollusca: Gastropoda,Lymnaeidae,(Mollusca: Gastropoda) Lymnaeidae,,,2c426270-cee2-41ae-8094-82241137465e,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec
656,be560430-8c26-4982-8e9d-51793ae65a70,Wormlike,Hirudinea,(Wormlike) Hirudinea,,Glossiphoniidae,2c426270-cee2-41ae-8094-82241137465e,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec
657,d2d6d2cd-a825-4280-8343-2f13353d5edc,Coleoptera,Elmidae,(Coleoptera) Elmidae,,2 of these,2c426270-cee2-41ae-8094-82241137465e,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec
658,81be5a8f-02ca-4f6c-8205-4ae2e334ee27,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,2 of these,2c426270-cee2-41ae-8094-82241137465e,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec
659,c4e325ab-98fd-437e-80d6-5b595b85dc67,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,3 of these,2c426270-cee2-41ae-8094-82241137465e,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 15:48,keleigh.reynolds@dec.ny.gov_nysdec
660,3ce3533e-0eb0-42de-8c36-8c148d52fb39,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
661,59a5b14e-7ed8-4eae-80e4-7743a838ee06,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
662,85395f15-ea70-4bae-8e5f-83c848fd590c,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
663,fe1f7d6a-2e7c-4612-8a91-dbdc62803f7d,Diptera,Tipulidae,(Diptera) Tipulidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
664,110a0b21-e8ed-4c8b-8832-b7aa449a664b,Diptera,Tipulidae,(Diptera) Tipulidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
665,81e181d2-16a1-4b39-875b-396cb28f15ca,Diptera,Tipulidae,(Diptera) Tipulidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
666,ee3dafe4-56f6-4b8a-8625-b77098c8ca16,Wormlike,Hirudinea,(Wormlike) Hirudinea,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
667,2935cc80-9c1b-4cd4-801b-d4f9292f45ed,Wormlike,Hirudinea,(Wormlike) Hirudinea,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
668,f5e36eec-c1f9-4b28-81bc-7389555f3c5d,Wormlike,Hirudinea,(Wormlike) Hirudinea,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
669,f6a32a62-6ed7-497f-8785-8a25796621af,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
670,5f66118b-9504-48cd-8a7d-afac6c927a39,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
671,4b76d074-bceb-4967-8806-9f5ca87d2587,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
672,b36ad79a-c417-4a07-8cd2-ff45f7ac46ca,Plecoptera,Pteronarcidae,(Plecoptera) Pteronarcidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
673,96fe6301-00d9-46eb-892a-0fea6111ba68,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
674,80ac3685-e834-4110-8601-f10bc6895a87,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
675,271b60e7-1e0a-4625-8add-86393856433a,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
676,03e83471-e839-4eff-8b5e-ae58350d2f70,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
677,b6547021-28e5-42fa-82d8-15d9d5c1762d,Ephemeroptera,Leptophlebiidae,(Ephemeroptera) Leptophlebiidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
678,54da5d42-9729-4040-8dce-a60452edd06a,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
679,84bd2862-ee8d-4844-88c1-84984a063b5d,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
680,0414158f-0b12-4b48-80a8-cafe1ed98dc4,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,6a4dd404-3c01-46ce-8342-3dbfef358984,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec,2/16/2021 16:27,meredith.streeter@dec.ny.gov_nysdec
681,29b10a37-751e-45d9-8ed0-f76404668f3f,Crustacea: Decapoda,Pleocyemata: Cambaridae,(Crustacea: Decapoda) Pleocyemata: Cambaridae,,"2 individuals, did not save in the vial, but saved a claw",8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
682,e080ba14-578a-4f66-8be8-24993e2de724,Mollusca: Gastropoda,Planorbidae,(Mollusca: Gastropoda) Planorbidae,,2 of these,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
683,4873191b-78bb-441d-8614-c78d38fdc16c,Trichoptera,Helicopsychidae,(Trichoptera) Helicopsychidae,,2 of these,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
684,d46d7835-7ba3-452e-8937-eb4df236fb01,Mollusca: Bivalvia,Unionidae,(Mollusca: Bivalvia) Unionidae,,,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
685,600b6336-78f6-43d5-8077-98111fa1daee,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,5 of these,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
686,a508fb55-38de-4904-83aa-991c8a283f42,Coleoptera,Elmidae,(Coleoptera) Elmidae,,4 of these,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
687,22d95d76-4e61-41cd-8937-fd8b44c57147,Megaloptera,Sialidae,(Megaloptera) Sialidae,,,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
688,9ab2f4ee-7053-495c-8127-355734b6c40b,Odonata: Zygoptera,Coenagrionidae,(Odonata: Zygoptera) Coenagrionidae,,3 of these,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
689,5016684b-c619-4145-88b9-0f877221ef15,Plecoptera,Perlidae,(Plecoptera) Perlidae,,2 of these,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
690,6f87c3ca-d9bf-4588-8aa8-ba590f2db698,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,5 of these,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
691,1115ff09-7adf-4ac9-873b-c6f9dd469961,Ephemeroptera,Siphlonuridae,(Ephemeroptera) Siphlonuridae,,,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
692,8b98e883-bbfc-4dda-8e43-6edc5824fb7b,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,6 of these,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
693,31ead06f-57d3-467c-8151-802e08dc7a5c,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
694,63efae34-ba1e-49a2-80a0-ca9215aab47e,Wormlike,"Tricladida, Planaridae","(Wormlike) Tricladida, Planaridae",,,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
695,98ba123b-88e6-440b-8f6a-013e8b53d919,Wormlike,Hirudinea,(Wormlike) Hirudinea,,"only a little piece of this one, looked like a mouth of a leech?",8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
696,c180e78b-9e48-47a9-87f4-0e904697299e,OTHER,,(OTHER) ,adult specimens,2,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
697,58afa413-08de-482d-8a39-ef34d7981c2a,Diptera,Athericidae,(Diptera) Athericidae,,2 of these,8d48e23a-ba60-43ba-8205-236ab0040310,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 16:37,keleigh.reynolds@dec.ny.gov_nysdec
698,c56c8e92-748f-47ba-81bf-9e00146ce1a2,Crustacea: Decapoda,Pleocyemata: Cambaridae,(Crustacea: Decapoda) Pleocyemata: Cambaridae,,"2 individuals, did not save in the vial, but saved a claw",b294c3bc-e059-4eac-80b2-4f646c8e18d8,2/16/2021 17:02,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 17:02,keleigh.reynolds@dec.ny.gov_nysdec
699,7d78b7b1-a8c5-4583-81f7-3a08613bd830,Mollusca: Gastropoda,Planorbidae,(Mollusca: Gastropoda) Planorbidae,,2 of these,b294c3bc-e059-4eac-80b2-4f646c8e18d8,2/16/2021 17:02,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 17:02,keleigh.reynolds@dec.ny.gov_nysdec
700,2e41293d-c9c9-450d-80e4-822edf0c47cc,Trichoptera,Helicopsychidae,(Trichoptera) Helicopsychidae,,2 of these,b294c3bc-e059-4eac-80b2-4f646c8e18d8,2/16/2021 17:02,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 17:02,keleigh.reynolds@dec.ny.gov_nysdec
701,b34c1339-b090-43b9-8387-fdc0c6af372b,Mollusca: Bivalvia,Unionidae,(Mollusca: Bivalvia) Unionidae,,,b294c3bc-e059-4eac-80b2-4f646c8e18d8,2/16/2021 17:02,keleigh.reynolds@dec.ny.gov_nysdec,2/16/2021 17:02,keleigh.reynolds@dec.ny.gov_nysdec
