"EVENT_ID","LOCATION","RIVMILE","BASIN","DATE","COLLECT","REPLICATE","PROJECT","FINAL_SCORE","RICHNESS","RICH_SCORE","HBI","HBI_SCORE","SHANNON","SHANNON_SCORE","PMA","PMA_SCORE","EPT_RICH","EPT_SCORE","NBI_P","NBI_P_SCORE","NCO_RICH","NCO_RICH_SCORE","PCT_DOM3","PCT_DOM3_SCORE"
"1.2_CRUM_13_9/13/1995_1","CRUM","1.2",13,"9/13/1995",1,1,"RAS",7.7,28,8.06,4.07,7.93,NA,NA,83,9.33,10,7.27,5.64,5.9,NA,NA,NA,NA
"1.2_DAVI_17_9/11/2008_1","DAVI","1.2",17,"9/11/2008",6,1,"RIBS_Scr",7.41,18,5.91,5.97,6.72,NA,NA,NA,NA,7,8.5,NA,NA,12,8.5,NA,NA
"1.2_EBCR_T17_13_7/15/2004_1","EBCR_T17","1.2",13,"7/15/2004",1,1,"Special Study",2.22,12,3.09,8.77,2.05,NA,NA,43,3.95,1,1.25,7.7,0.75,NA,NA,NA,NA
"1.2_EBCR_T17_13_7/17/2001_1","EBCR_T17","1.2",13,"7/17/2001",1,1,"Special Study",3.15,13,3.38,6.99,4.39,NA,NA,44,4.11,1,1.25,6.96,2.6,NA,NA,NA,NA
"1.2_EBCR_T17_13_7/24/2002_1","EBCR_T17","1.2",13,"7/24/2002",1,1,"Special Study",3.28,17,4.56,7.03,4.34,NA,NA,46,4.44,1,1.25,7.27,1.83,NA,NA,NA,NA
"1.2_EBCR_T17_13_7/30/2003_1","EBCR_T17","1.2",13,"7/30/2003",1,1,"Special Study",2.12,8,1.54,6.94,4.45,NA,NA,45,4.27,0,0,7.87,0.32,NA,NA,NA,NA
"1.2_EBCR_T17_13_7/6/2000_1","EBCR_T17","1.2",13,"7/6/2000",1,1,"Special Study",1.54,7,1.15,6.79,4.64,NA,NA,31,1.9,0,0,8,0,NA,NA,NA,NA
"1.2_EBCR_T17_13_7/6/2005_1","EBCR_T17","1.2",13,"7/6/2005",1,1,"Special Study",4.34,22,6.18,6.86,4.55,NA,NA,39,3.31,2,3.06,6.16,4.6,NA,NA,NA,NA
"1.2_FALL_7_7/13/1995_1","FALL","1.2",7,"7/13/1995",1,1,"RIBS_Scr",6.05,20,5.59,5.33,6.46,NA,NA,61,6.94,9,6.82,6.23,4.42,NA,NA,NA,NA
"1.2_FALL_7_7/13/2016_1","FALL","1.2",7,"7/13/2016",1,1,"RIBS_Scr",6,19,5.29,4.93,6.96,NA,NA,59,6.61,9,6.82,6.28,4.3,NA,NA,NA,NA
"1.2_FALL_7_7/17/1996_1","FALL","1.2",7,"7/17/1996",1,1,"RIBS_Int",6.72,22,6.18,5.11,6.74,NA,NA,62,7.1,13,9,6.17,4.58,NA,NA,NA,NA
"1.2_FALL_7_7/25/2006_1","FALL","1.2",7,"7/25/2006",1,1,"RIBS_Scr",7.31,20,5.59,4.45,7.55,NA,NA,69,7.98,10,7.27,4.34,8.16,NA,NA,NA,NA
"1.2_FALL_7_8/8/2012_1","FALL","1.2",7,"8/8/2012",1,1,"RIBS_Int",7.28,25,7.06,5.04,6.83,NA,NA,77,8.75,16,10,6.49,3.77,NA,NA,NA,NA
"1.2_FALL_7_9/1/2011_1","FALL","1.2",7,"9/1/2011",1,1,"RIBS_Scr",6.56,23,6.47,5.07,6.79,NA,NA,63,7.26,14,9.5,6.88,2.8,NA,NA,NA,NA
"1.2_FALL_7_9/13/2001_1","FALL","1.2",7,"9/13/2001",1,1,"RIBS_Scr",6.97,20,5.59,4.57,7.41,NA,NA,67,7.79,14,9.5,6.18,4.55,NA,NA,NA,NA
"1.2_FALL_7_9/9/1987_1","FALL","1.2",7,"9/9/1987",1,1,"RAS",7.24,23,6.47,4.4,7.6,NA,NA,73,8.37,12,8.5,5.89,5.28,NA,NA,NA,NA
"1.2_FIVM_5_7/17/2003_1","FIVM","1.2",5,"7/17/2003",1,1,"RIBS_Int",7.21,33,9.44,4.8,7.12,NA,NA,61,6.94,11,8,6.18,4.55,NA,NA,NA,NA
"1.2_FIVM_5_7/30/2002_1","FIVM","1.2",5,"7/30/2002",1,1,"RIBS_Scr",6.26,22,6.18,5.11,6.74,NA,NA,62,7.1,11,8,6.69,3.27,NA,NA,NA,NA
"1.2_FIVM_5_7/31/2007_1","FIVM","1.2",5,"7/31/2007",1,1,"RIBS_Scr",5.73,24,6.76,5.22,6.6,NA,NA,48,4.76,9,6.82,6.52,3.7,NA,NA,NA,NA
"1.2_FIVM_5_8/12/1997_1","FIVM","1.2",5,"8/12/1997",1,1,"RIBS_Scr",5.75,23,6.47,5.15,6.69,NA,NA,58,6.45,6,5.45,6.52,3.7,NA,NA,NA,NA
"1.2_FLYA_2_8/30/2016_1","FLYA","1.2",2,"8/30/2016",1,1,"RIBS_Scr",5.8,22,6.18,4,8,NA,NA,44,4.11,6,5.45,5.9,5.25,NA,NA,NA,NA
"1.2_FOUR_12_8/18/2008_1","FOUR","1.2",12,"8/18/2008",1,1,"WSNC",8.66,37,10,3.56,8.44,NA,NA,78,8.85,20,10,5.59,6.03,NA,NA,NA,NA
"1.2_FROS_6_7/24/2013_1","FROS","1.2",6,"7/24/2013",1,1,"RIBS_Scr",8.1,26,7.35,3.11,8.89,NA,NA,64,7.42,14,9.5,5.06,7.35,NA,NA,NA,NA
"1.2_FSCR_9_7/21/2004_1","FSCR","1.2",9,"7/21/2004",1,1,"RIBS_Scr",3.56,11,2.79,6.94,4.45,NA,NA,38,3.15,4,4.17,6.7,3.25,NA,NA,NA,NA
"1.2_FSCR_9_7/21/2014_1","FSCR","1.2",9,"7/21/2014",1,1,"RIBS_Scr",3.59,12,3.09,6.01,5.61,NA,NA,38,3.15,4,4.17,7.22,1.95,NA,NA,NA,NA
"1.2_FSHO_W_7_7/12/1995_1","FSHO_W","1.2",7,"7/12/1995",1,1,"RIBS_Scr",8.31,35,10,4.35,7.65,NA,NA,69,7.98,18,10,5.63,5.93,NA,NA,NA,NA
"1.2_FSHO_W_7_7/27/2006_1","FSHO_W","1.2",7,"7/27/2006",6,1,"RIBS_Scr",6.28,20,6.82,5.81,6.98,NA,NA,NA,NA,3,4.5,NA,NA,9,6.82,NA,NA
"1.2_FSHO_W_7_9/12/2001_1","FSHO_W","1.2",7,"9/12/2001",1,1,"RIBS_Scr",7.97,21,5.88,2.88,9.12,NA,NA,60,6.77,15,10,4.42,8.08,NA,NA,NA,NA
"1.2_GOON_1_9/13/2005_1","GOON","1.2",1,"9/13/2005",1,1,"RIBS_Scr",7.87,31,8.89,4.51,7.49,NA,NA,74,8.46,15,10,6.19,4.52,NA,NA,NA,NA
"1.2_GOSC_12_10/2/1986_1","GOSC","1.2",12,"10/2/1986",1,1,"RIBS",8.14,21,5.88,2.73,9.27,NA,NA,66,7.69,15,10,4.62,7.88,NA,NA,NA,NA
"1.2_GOSC_12_6/22/1989_1","GOSC","1.2",12,"6/22/1989",1,1,"RIBS",6.86,20,5.59,4.24,7.76,NA,NA,60,6.77,11,8,5.52,6.2,NA,NA,NA,NA
"1.2_GOSC_12_7/15/2008_1","GOSC","1.2",12,"7/15/2008",1,1,"WSNC",9.04,32,9.17,3.11,8.89,NA,NA,79,8.94,16,10,4.28,8.22,NA,NA,NA,NA
"1.2_GRSP_13_9/11/2002_1","GRSP","1.2",13,"9/11/2002",1,1,"RIBS_Scr",5.37,21,5.88,5.01,6.86,NA,NA,51,5.32,5,4.72,6.38,4.05,NA,NA,NA,NA
"1.2_HAMP_1_9/14/2005_1","HAMP","1.2",1,"9/14/2005",1,1,"RIBS_Scr",4.8,14,3.68,5.4,6.38,NA,NA,56,6.13,4,4.17,6.54,3.65,NA,NA,NA,NA
"1.2_HAMP_1_9/2/2010_1","HAMP","1.2",1,"9/2/2010",1,1,"RIBS_Scr",6.49,22,6.18,4.97,6.91,NA,NA,61,6.94,11,8,6.24,4.4,NA,NA,NA,NA
"1.2_HECT_7_8/23/2001_1","HECT","1.2",7,"8/23/2001",1,1,"RIBS_Scr",6.97,30,8.61,4.77,7.16,NA,NA,63,7.26,11,8,6.47,3.83,NA,NA,NA,NA
"1.2_HENC_T4_7_7/13/2016_1","HENC_T4","1.2",7,"7/13/2016",6,1,"RIBS_Scr",7.06,38,10,7.16,4.73,NA,NA,NA,NA,2,3.5,NA,NA,18,10,NA,NA
"1.2_HOYE_2_8/28/2001_1","HOYE","1.2",2,"8/28/2001",1,1,"RIBS_Scr",6.08,28,8.06,5.76,5.93,NA,NA,61,6.94,6,5.45,6.39,4.03,NA,NA,NA,NA
"1.2_HOYE_2_9/11/2006_1","HOYE","1.2",2,"9/11/2006",1,1,"RIBS_Scr",7.25,39,10,5.51,6.24,NA,NA,66,7.69,11,8,6.28,4.3,NA,NA,NA,NA
"1.2_INDK_12_8/29/2000_1","INDK","1.2",12,"8/29/2000",1,1,"RAS",5.45,23,6.47,4.01,7.99,NA,NA,52,5.48,4,4.17,6.74,3.15,NA,NA,NA,NA
"1.2_INDK_12_9/28/2007_1","INDK","1.2",12,"9/28/2007",1,1,"RAS",5.85,21,5.88,3.73,8.27,NA,NA,49,4.92,7,5.91,6.3,4.25,NA,NA,NA,NA
"1.2_KIAM_14_9/1/2009_1","KIAM","1.2",14,"9/1/2009",1,1,"RIBS_Scr",6.06,20,5.59,5.07,6.79,NA,NA,51,5.32,7,5.91,5.33,6.67,NA,NA,NA,NA
"1.2_LABS_6_7/21/2003_1","LABS","1.2",6,"7/21/2003",1,1,"RIBS_Scr",5.72,20,5.59,5.03,6.84,NA,NA,66,7.69,6,5.45,6.79,3.02,NA,NA,NA,NA
"1.2_LIND_3_9/11/2001_1","LIND","1.2",3,"9/11/2001",1,1,"RIBS_Scr",6.01,17,4.56,4.53,7.46,NA,NA,47,4.6,12,8.5,6.03,4.92,NA,NA,NA,NA
"1.2_LIZA_8_7/11/2012_1","LIZA","1.2",8,"7/11/2012",1,1,"RIBS_Scr",7.69,29,8.33,4.66,7.3,NA,NA,64,7.42,15,10,5.83,5.42,NA,NA,NA,NA
"1.2_LRNC_59_4_8/7/2007_1","LRNC_59","1.2",4,"8/7/2007",2,1,"Special Study",1.77,11,2.14,9.82,0.45,0.900060984838413,0,NA,NA,3,4.5,NA,NA,NA,NA,NA,NA
"1.2_LSAN_3_9/11/2001_1","LSAN","1.2",3,"9/11/2001",1,1,"RIBS_Scr",5.95,16,4.26,4.14,7.86,NA,NA,57,6.29,9,6.82,6.2,4.5,NA,NA,NA,NA
"1.2_MANH_17_9/18/2013_1","MANH","1.2",17,"9/18/2013",6,1,"RIBS_Scr",7.99,26,10,5.83,6.95,NA,NA,NA,NA,4,6,NA,NA,13,9,NA,NA
"1.2_MASS_17_9/1/2004_1","MASS","1.2",17,"9/1/2004",6,1,"RIBS_Int",6.2,16,4.77,6.68,5.53,NA,NA,NA,NA,4,6,NA,NA,12,8.5,NA,NA
"1.2_MASS_17_9/11/2008_1","MASS","1.2",17,"9/11/2008",6,1,"RIBS_Scr",4.43,12,2.95,6.79,5.35,NA,NA,NA,NA,2,3.5,NA,NA,7,5.91,NA,NA
"1.2_MASS_17_9/16/2003_1","MASS","1.2",17,"9/16/2003",6,1,"RIBS_Scr",3.85,12,2.95,5.94,6.77,NA,NA,NA,NA,1,1.5,NA,NA,4,4.17,NA,NA
"1.2_MASS_17_9/18/2013_1","MASS","1.2",17,"9/18/2013",6,1,"RIBS_Scr",4.92,13,3.41,6.7,5.5,NA,NA,NA,NA,2,3.5,NA,NA,10,7.27,NA,NA
"1.2_MOOS_8_7/13/1982_1","MOOS","1.2",8,"7/13/1982",2,1,"PRE_RIBS",9.12,30,10,6.06,9.85,3.12225675352029,8.11,NA,NA,7,8.5,NA,NA,NA,NA,NA,NA
"1.2_MOOS_8_7/2/1991_1","MOOS","1.2",8,"7/2/1991",1,1,"RIBS",7.26,26,7.35,4.58,7.4,NA,NA,45,4.27,12,8.5,3.7,8.8,NA,NA,NA,NA
"1.2_MOOS_8_7/6/1976_1","MOOS","1.2",8,"7/6/1976",2,1,"PRE_RIBS",9.36,32,10,6.23,9.42,3.597179908443,10,NA,NA,6,8,NA,NA,NA,NA,NA,NA
"1.2_MOOS_8_8/10/1976_1","MOOS","1.2",8,"8/10/1976",2,1,"PRE_RIBS",8.84,19,6.36,4.79,10,3.64390397922772,10,NA,NA,8,9,NA,NA,NA,NA,NA,NA
"1.2_MOOS_8_8/17/1982_1","MOOS","1.2",8,"8/17/1982",2,1,"PRE_RIBS",9.03,29,10,5.88,10,3.02044537465244,7.6,NA,NA,7,8.5,NA,NA,NA,NA,NA,NA
"1.2_MOOS_8_9/14/1976_1","MOOS","1.2",8,"9/14/1976",2,1,"PRE_RIBS",9.25,26,10,4.83,10,3.7699834063592,10,NA,NA,5,7,NA,NA,NA,NA,NA,NA
"1.2_MOOS_8_9/21/1982_1","MOOS","1.2",8,"9/21/1982",2,1,"PRE_RIBS",5.37,14,3.86,5.85,10,1.62576987850761,0.63,NA,NA,5,7,NA,NA,NA,NA,NA,NA
"1.2_MURD_T4_1_8/31/2010_1","MURD_T4","1.2",1,"8/31/2010",1,1,"RIBS_Scr",3.4,28,8.06,7.93,3.21,NA,NA,35,2.66,2,3.06,8.33,0,NA,NA,NA,NA
"1.2_NRCK_12_8/17/2005_1","NRCK","1.2",12,"8/17/2005",1,1,"RIBS_Scr",6.11,22,6.18,5.56,6.18,NA,NA,54,5.81,6,5.45,5.22,6.95,NA,NA,NA,NA
"1.2_PICK_2_9/13/2006_1","PICK","1.2",2,"9/13/2006",1,1,"RIBS_Scr",6.7,17,4.56,4.04,7.96,NA,NA,69,7.98,10,7.27,5.7,5.75,NA,NA,NA,NA
"1.2_PLES_6_8/5/2008_1","PLES","1.2",6,"8/5/2008",1,1,"RIBS_Scr",7.48,34,9.72,4.94,6.95,NA,NA,63,7.26,12,8.5,6.02,4.95,NA,NA,NA,NA
"1.2_POTC_13_9/11/2007_1","POTC","1.2",13,"9/11/2007",1,1,"RIBS_Scr",8.11,23,6.47,3.71,8.29,NA,NA,80,9.04,12,8.5,4.27,8.23,NA,NA,NA,NA
"1.2_QUAS_13_5/5/1987_1","QUAS","1.2",13,"5/5/1987",1,1,"RAS",4.04,19,5.29,6.28,5.27,NA,NA,40,3.47,4,4.17,7.21,1.98,NA,NA,NA,NA
"1.2_QUAS_13_7/13/1999_1","QUAS","1.2",13,"7/13/1999",1,1,"Hudson River Tribs",4.83,13,3.38,4.95,6.94,NA,NA,45,4.27,7,5.91,6.55,3.63,NA,NA,NA,NA
"1.2_RHIN_13_9/11/2007_1","RHIN","1.2",13,"9/11/2007",1,1,"RIBS_Scr",4.49,19,5.29,5.73,5.96,NA,NA,50,5.16,3,3.61,7.03,2.42,NA,NA,NA,NA
"1.2_RHIN_13_9/21/1992_1","RHIN","1.2",13,"9/21/1992",1,1,"RIBS",4.99,14,3.68,5.06,6.8,NA,NA,32,2.07,4,4.17,4.26,8.24,NA,NA,NA,NA
"1.2_SAMO_5_7/31/2007_1","SAMO","1.2",5,"7/31/2007",1,1,"RIBS_Scr",6.62,25,7.06,4.65,7.31,NA,NA,60,6.77,8,6.36,5.75,5.62,NA,NA,NA,NA
"1.2_SCHY_11_5/27/2003_2","SCHY","1.2",11,"5/27/2003",1,2,"RAS",4.21,18,4.85,5.81,5.86,NA,NA,30,1.72,2,3.06,5.77,5.58,NA,NA,NA,NA
"1.2_SCHY_11_5/27/2003_3","SCHY","1.2",11,"5/27/2003",1,3,"RAS",5.51,24,6.76,5.73,5.96,NA,NA,44,4.11,6,5.45,5.89,5.28,NA,NA,NA,NA
"1.2_SCHY_11_5/27/2003_4","SCHY","1.2",11,"5/27/2003",1,4,"RAS",5.92,28,8.06,5.2,6.62,NA,NA,46,4.44,7,5.91,6.17,4.58,NA,NA,NA,NA
"1.2_SCOT_1_9/13/2005_1","SCOT","1.2",1,"9/13/2005",1,1,"RIBS_Scr",5.1,7,1.15,5.22,6.6,NA,NA,81,9.13,4,4.17,6.22,4.45,NA,NA,NA,NA
"1.2_SOUB_6_9/11/2003_1","SOUB","1.2",6,"9/11/2003",1,1,"RIBS_Scr",7,22,6.18,4.44,7.56,NA,NA,60,6.77,11,8,5.41,6.47,NA,NA,NA,NA
"1.2_STNB_4_8/10/1999_1","STNB","1.2",4,"8/10/1999",1,1,"RIBS_Scr",7.39,30,8.61,4.97,6.91,NA,NA,61,6.94,12,8.5,5.6,6,NA,NA,NA,NA
"1.2_STOY_1_9/13/2005_1","STOY","1.2",1,"9/13/2005",1,1,"RIBS_Scr",8.48,30,8.61,3.24,8.76,NA,NA,67,7.79,15,10,5.11,7.22,NA,NA,NA,NA
"1.2_SUNK_11_7/11/2006_1","SUNK","1.2",11,"7/11/2006",1,1,"RIBS_Scr",7,23,6.47,4.18,7.82,NA,NA,82,9.23,10,7.27,6.31,4.23,NA,NA,NA,NA
"1.2_TANC_5_8/1/2007_1","TANC","1.2",5,"8/1/2007",1,1,"RIBS_Scr",5.88,24,6.76,5.11,6.74,NA,NA,41,3.63,10,7.27,6.01,4.98,NA,NA,NA,NA
"1.2_TRUT_14_7/28/1998_1","TRUT","1.2",14,"7/28/1998",1,1,"Special Study",7.26,21,5.88,4.29,7.71,NA,NA,82,9.23,11,8,5.8,5.5,NA,NA,NA,NA
"1.2_TRUT_14_8/18/1999_1","TRUT","1.2",14,"8/18/1999",1,1,"RIBS_Scr",8.85,31,8.89,3.58,8.42,NA,NA,84,9.42,15,10,4.97,7.53,NA,NA,NA,NA
"1.2_VCAM_S_4_8/10/1999_1","VCAM_S","1.2",4,"8/10/1999",1,1,"RIBS_Scr",7.57,33,9.44,4.45,7.55,NA,NA,65,7.6,11,8,5.9,5.25,NA,NA,NA,NA
"1.2_VCAM_S_4_9/16/2004_1","VCAM_S","1.2",4,"9/16/2004",1,1,"RIBS_Scr",5.93,17,4.56,4.71,7.24,NA,NA,59,6.61,9,6.82,6.23,4.42,NA,NA,NA,NA
"1.2_WAPP_T4_13_9/12/2012_1","WAPP_T4","1.2",13,"9/12/2012",1,1,"RIBS_Scr",5.11,16,4.26,5.16,6.67,NA,NA,51,5.32,3,3.61,5.72,5.7,NA,NA,NA,NA
"1.2_WASS_16_7/17/2008_1","WASS","1.2",16,"7/17/2008",1,1,"RIBS_Int",6.98,25,7.06,3.84,8.16,NA,NA,57,6.29,14,9.5,6.44,3.9,NA,NA,NA,NA
"1.2_WASS_16_9/11/2012_1","WASS","1.2",16,"9/11/2012",1,1,"RIBS_Scr",6.03,28,8.06,4.31,7.69,NA,NA,52,5.48,8,6.36,6.98,2.55,NA,NA,NA,NA
"1.2_WASS_16_9/13/2007_1","WASS","1.2",16,"9/13/2007",1,1,"RIBS_Scr",6.78,23,6.47,4.55,7.44,NA,NA,65,7.6,12,8.5,6.44,3.9,NA,NA,NA,NA
"1.2_WASS_16_9/17/2002_1","WASS","1.2",16,"9/17/2002",1,1,"RIBS_Scr",7.2,25,7.06,4.15,7.85,NA,NA,61,6.94,12,8.5,5.74,5.65,NA,NA,NA,NA
"1.2_WITR_8_9/26/2007_1","WITR","1.2",8,"9/26/2007",1,1,"RIBS_Scr",5.27,21,5.88,5.01,6.86,NA,NA,46,4.44,5,4.72,6.22,4.45,NA,NA,NA,NA
"1.2_WOFH_14_10/28/2010_1","WOFH","1.2",14,"10/28/2010",1,1,"Climate Change",8.31,24,6.76,2.3,9.7,NA,NA,61,6.94,18,10,4.34,8.16,NA,NA,NA,NA
"1.2_WOFH_14_10/28/2010_2","WOFH","1.2",14,"10/28/2010",1,2,"Climate Change",8.49,25,7.06,2.28,9.72,NA,NA,64,7.42,18,10,4.23,8.27,NA,NA,NA,NA
"1.2_WOFH_14_10/28/2010_3","WOFH","1.2",14,"10/28/2010",1,3,"Climate Change",8.26,29,8.33,2.65,9.35,NA,NA,55,5.97,21,10,4.86,7.64,NA,NA,NA,NA
"1.2_WOFH_14_10/28/2010_4","WOFH","1.2",14,"10/28/2010",1,4,"Climate Change",8.16,27,7.78,2.4,9.6,NA,NA,52,5.48,19,10,4.57,7.93,NA,NA,NA,NA
"1.2_WOFH_14_5/11/2011_1","WOFH","1.2",14,"5/11/2011",1,1,"Climate Change",7.31,20,5.59,2.52,9.48,NA,NA,70,8.08,13,9,6.23,4.42,NA,NA,NA,NA
"1.2_WOFH_14_5/11/2011_2","WOFH","1.2",14,"5/11/2011",1,2,"Climate Change",7.09,19,5.29,2.73,9.27,NA,NA,70,8.08,13,9,6.48,3.8,NA,NA,NA,NA
"1.2_WOFH_14_5/11/2011_3","WOFH","1.2",14,"5/11/2011",1,3,"Climate Change",7.4,24,6.76,2.77,9.23,NA,NA,76,8.65,17,10,7.06,2.35,NA,NA,NA,NA
"1.2_WOFH_14_5/11/2011_4","WOFH","1.2",14,"5/11/2011",1,4,"Climate Change",7.73,24,6.76,2.63,9.37,NA,NA,73,8.37,20,10,6.33,4.17,NA,NA,NA,NA
"1.2_WOFH_14_8/2/2011_1","WOFH","1.2",14,"8/2/2011",1,1,"Climate Change",6.83,20,5.59,3.59,8.41,NA,NA,47,4.6,11,8,4.93,7.57,NA,NA,NA,NA
"1.2_WOFH_14_8/2/2011_2","WOFH","1.2",14,"8/2/2011",1,2,"Climate Change",8.11,27,7.78,3.72,8.28,NA,NA,59,6.61,18,10,4.63,7.87,NA,NA,NA,NA
"1.2_WOFH_14_8/2/2011_3","WOFH","1.2",14,"8/2/2011",1,3,"Climate Change",6.79,22,6.18,4.27,7.73,NA,NA,47,4.6,12,8.5,5.23,6.92,NA,NA,NA,NA
"1.2_WOFH_14_8/2/2011_4","WOFH","1.2",14,"8/2/2011",1,4,"Climate Change",7.76,27,7.78,3.14,8.86,NA,NA,47,4.6,18,10,4.93,7.57,NA,NA,NA,NA
"1.2_WOFH_14_8/5/2010_1","WOFH","1.2",14,"8/5/2010",1,1,"Climate Change",8.2,28,8.06,2.98,9.02,NA,NA,57,6.29,19,10,4.86,7.64,NA,NA,NA,NA
"1.2_WOFH_14_8/5/2010_2","WOFH","1.2",14,"8/5/2010",1,2,"Climate Change",8.46,30,8.61,3.27,8.73,NA,NA,64,7.42,18,10,4.96,7.54,NA,NA,NA,NA
"1.2_WOFH_14_8/5/2010_3","WOFH","1.2",14,"8/5/2010",1,3,"Climate Change",8.43,29,8.33,2.7,9.3,NA,NA,59,6.61,18,10,4.6,7.9,NA,NA,NA,NA
"1.2_WOFH_14_8/5/2010_4","WOFH","1.2",14,"8/5/2010",1,4,"Climate Change",8.2,30,8.61,3.74,8.26,NA,NA,77,8.75,21,10,5.84,5.4,NA,NA,NA,NA
"1.2_WSCK_9_7/20/2004_1","WSCK","1.2",9,"7/20/2004",1,1,"RIBS_Scr",5.84,31,8.89,5.28,6.52,NA,NA,49,4.92,5,4.72,6.33,4.17,NA,NA,NA,NA
"1.2_XFBK_13_10/23/2008_1","XFBK","1.2",13,"10/23/2008",1,1,"Special Study",5.51,17,4.56,3.17,8.83,NA,NA,45,4.27,5,4.72,5.94,5.15,NA,NA,NA,NA
"1.2_XFBK_13_4/24/2008_1","XFBK","1.2",13,"4/24/2008",1,1,"Special Study",5.89,12,3.09,2.36,9.64,NA,NA,34,2.41,6,5.45,3.62,8.88,NA,NA,NA,NA
"1.2_XFBK_13_5/28/2008_1","XFBK","1.2",13,"5/28/2008",1,1,"Special Study",4,11,2.79,3.71,8.29,NA,NA,38,3.15,2,3.06,6.91,2.72,NA,NA,NA,NA
"1.2_XFBK_13_7/1/2008_1","XFBK","1.2",13,"7/1/2008",1,1,"Special Study",4.88,11,2.79,2.59,9.41,NA,NA,40,3.47,5,4.72,6.39,4.03,NA,NA,NA,NA
"1.2_XIR_11_7/25/2005_1","XIR","1.2",11,"7/25/2005",1,1,"Special Study",6.92,28,8.06,4.48,7.52,NA,NA,57,6.29,11,8,6.1,4.75,NA,NA,NA,NA
"1.2_XIR_11_7/25/2005_2","XIR","1.2",11,"7/25/2005",1,2,"Special Study",7.26,25,7.06,4.41,7.59,NA,NA,60,6.77,14,9.5,5.85,5.38,NA,NA,NA,NA
"1.2_XIR_11_7/25/2005_3","XIR","1.2",11,"7/25/2005",1,3,"Special Study",7.12,25,7.06,4.43,7.57,NA,NA,59,6.61,14,9.5,6.06,4.85,NA,NA,NA,NA
"1.2_XIR_11_8/17/2006_1","XIR","1.2",11,"8/17/2006",1,1,"Special Study",5.71,21,5.88,4.32,7.68,NA,NA,50,5.16,9,6.82,6.8,3,NA,NA,NA,NA
"1.2_XIR_11_8/17/2006_2","XIR","1.2",11,"8/17/2006",1,2,"Special Study",6.44,17,4.56,4.39,7.61,NA,NA,67,7.79,11,8,6.3,4.25,NA,NA,NA,NA
"1.2_XIR_11_8/17/2006_3","XIR","1.2",11,"8/17/2006",1,3,"Special Study",6.14,18,4.85,4.33,7.67,NA,NA,60,6.77,10,7.27,6.34,4.15,NA,NA,NA,NA
"1.3_ADKS_28_8_8/10/2014_1","ADKS_28","1.3",8,"8/10/2014",1,1,"ADKS ACID SURVEY",5.83,19,5.29,2.55,9.45,NA,NA,46,4.44,7,5.91,6.38,4.05,NA,NA,NA,NA
"1.3_ADKS_28_8_8/11/2004_1","ADKS_28","1.3",8,"8/11/2004",1,1,"ADKS ACID SURVEY",4.41,17,4.56,3.86,8.14,NA,NA,37,2.98,8,6.36,8.11,0,NA,NA,NA,NA
"1.3_BEDF_13_6/20/2002_1","BEDF","1.3",13,"6/20/2002",1,1,"Special Study",3.82,22,6.18,6.6,4.88,NA,NA,38,3.15,0,0,6.05,4.88,NA,NA,NA,NA
"1.3_BEDF_13_7/24/2001_1","BEDF","1.3",13,"7/24/2001",6,1,"Special Study",4.91,16,4.77,6.73,5.45,NA,NA,NA,NA,2,3.5,NA,NA,7,5.91,NA,NA
"1.3_BEDF_13_7/24/2002_1","BEDF","1.3",13,"7/24/2002",1,1,"Special Study",4.4,20,5.59,6.81,4.61,NA,NA,46,4.44,2,3.06,6.28,4.3,NA,NA,NA,NA
"1.3_BEDF_13_8/29/2002_1","BEDF","1.3",13,"8/29/2002",1,1,"Special Study",2.66,18,4.85,7.79,3.39,NA,NA,35,2.66,0,0,7.04,2.4,NA,NA,NA,NA
"1.3_BELL_11_10/1/1997_1","BELL","1.3",11,"10/1/1997",1,1,"RAS",6.51,29,8.33,3.46,8.54,NA,NA,49,4.92,8,6.36,6.25,4.38,NA,NA,NA,NA
"1.3_BELL_11_7/26/2007_1","BELL","1.3",11,"7/26/2007",1,1,"RAS",5.73,19,5.29,3.57,8.43,NA,NA,39,3.31,7,5.91,5.71,5.72,NA,NA,NA,NA
"1.3_BELL_11_8/4/2016_1","BELL","1.3",11,"8/4/2016",1,1,"RIBS_Scr",5.74,21,5.88,3.51,8.49,NA,NA,44,4.11,7,5.91,6.28,4.3,NA,NA,NA,NA
"1.3_BERG_1_9/12/2000_1","BERG","1.3",1,"9/12/2000",1,1,"RIBS_Scr",3.7,16,4.26,6.89,4.51,NA,NA,47,4.6,2,3.06,7.17,2.08,NA,NA,NA,NA
"1.3_BOLA_9_7/20/2004_1","BOLA","1.3",9,"7/20/2004",6,1,"RIBS_Scr",3.52,12,2.95,8.53,2.45,NA,NA,NA,NA,3,4.5,NA,NA,4,4.17,NA,NA
"1.3_BSKL_14_9/2/2009_1","BSKL","1.3",14,"9/2/2009",1,1,"RIBS_Scr",6.83,25,7.06,4.58,7.4,NA,NA,57,6.29,11,8,5.83,5.42,NA,NA,NA,NA
"1.3_BSWP_7_7/13/2016_1","BSWP","1.3",7,"7/13/2016",1,1,"RIBS_Scr",7.82,29,8.33,4.14,7.86,NA,NA,73,8.37,17,10,6.18,4.55,NA,NA,NA,NA
