"SITE_ID","LOCATION","RIVMILE","STATION","DESCRIPT","DIRECT","LATITUDE","LONGITUDE","COUNTY","FIPS_CODE","BASIN","NAME","HUC_8","WQ_STANDARD","DEC_REGION","PWL_ID","WIN","HABITAT_TYPE","SITE_CONDITION","DRAINAGE","NED10_Elevation"
3046,"DERR",32,"0","Conservation Road","Dickinson",44.72969,-74.50167,"Franklin",33,"9","Deer River",4150306,"CT",5,"0902-0098","SLC-32-6",NA,NA,NA,351.1143188
42673842,"DERR_T10",0.1,"D","240m east of Raillroad St; access on drive @private residence. Cooperative owner","Dickinson",44.715318,-74.546168,"Franklin",33,"9","Unnamed Tributary to Deer River",4150306,"C(T)",5,"0902-0098","SL(c)-32-6",NA,NA,NA,292.6154785
42673841,"DERR_T6",1.5,"C","SR 11 Bridge","Lawrence",44.776553,-74.66661,"St. Lawrence",89,"9","Unnamed Tributary to Deer River",4150306,NA,6,"0902-0098","SL(c)-32-6",NA,NA,NA,124.9597244
3044,"DEVE",0.4,"1","150 below RT 1113 Bridge","Bangor",44.80333,-74.4448,"Franklin",33,"9","Develin Brook",4150307,"CT",5,"0902-0072","SLC-29-1-8",NA,NA,NA,209.1986542
2236,"DEVR",1.1,"1","30m above Rt. 242 bridge


Just below RR bridge","Ellicottville",42.32972,-78.59028,"Cattaraugus",9,"2","Devereaux Branch",5010001,"C",9,"0201-0040","PA-53-25-26",NA,NA,NA,500.8990784
1838,"DIAN",0.3,"1","15m below Rte 203 bridge","Austerlitz",42.35278,-73.57528,"Columbia",21,"13","Indian Creek",2020006,"C(TS)",4,"1310-0028","H-204- 2- 9",NA,NA,NA,166.499649
286,"DICE",0.7,"2","at Rt. 15A bridge","Livonia",42.78337,-77.60574,"Livingston",51,"4","Canadice Outlet",4130003,"C",8,"0402-0042","ONT-117-27-34-11",NA,NA,NA,282.4907227
2988,"DICE",3.2,"1","400 m downstream of Canadice","Canadice",42.75795,-77.58306,"Ontario",69,"4","Canadice Outlet",4130003,"AAT",8,"0402-0042","ONT-117-27-34-11",NA,NA,NA,330.364502
292,"DILA",5.4,"6","50 m above Rt. 40 bridge


250 m below bridge in 2013 due to high flow events","Guilford",42.37722,-75.405,"Chenango",17,"6","Unadilla River",2050101,"B",7,"0601-0003","SR-146",NA,NA,NA,299.1231995
291,"DILA",11.7,"5","opposite Crandall Rd.","Butternuts",42.44972,-75.38944,"Chenango",17,"6","Unadilla River",2050101,"B",4,"0601-0003","SR-146",NA,NA,NA,310.8382263
290,"DILA",17.8,"4","50 m below Ditch Road bridge","Butternuts",42.51111,-75.39417,"Chenango",17,"6","Unadilla River",2050101,"B",4,"0601-0003","SR-146",NA,NA,NA,316.8153687
289,"DILA",28.6,"3","5 m below Co. Rte 13 bridge","Pittsfield",42.61611,-75.33111,"Otsego",77,"6","Unadilla River",2050101,"B",4,"0601-0003","SR-146",NA,NA,NA,322.8989258
3528,"DILA",36.2,"02B","Downstream of Agrofarma Discharge - to be determined","Edmeston",42.679982,-75.326842,"Otsego",77,"6","Unadilla River",2050101,"C",4,"0601-0037","SR-146",NA,NA,NA,335.336792
3527,"DILA",37.6,"02A","Upstream of Agrofarma - to be determined","Columbus",42.691985,-75.313639,"Chenango",17,"6","Unadilla River",2050101,"B",7,"0601-0037","SR-146",NA,NA,NA,336.2157593
288,"DILA",42.1,"2","Welsh Rd. bridge","Brookfield",42.76278,-75.27944,"Otsego",77,"6","Unadilla River",2050101,"B",7,"0601-0037","SR-146",NA,NA,NA,345.6457214
287,"DILA",47.2,"1","Co. Rt. 13 bridge","Brookfield",42.80889,-75.24889,"Otsego",77,"6","Unadilla River",2050101,"CT",7,"0601-0037","SR-146",NA,NA,NA,343.4754028
3526,"DILA",51.5,"00B","At bottom boundary of Mussel AOC in Leonardsville, Skaneatles Turnpike","Brookfield",42.8219,-75.24873,"Madison",53,"6","Unadilla River",2050101,"CT",7,"0601-0188","SR-146",NA,NA,NA,348.0189514
2870,"DILA",52.9,"0","0.3 miles from an unimproved road","Plainfield",42.8656,-75.21685,"Otsego",77,"6","Unadilla River",2050101,"CT",4,"0601-0188","SR-146",NA,NA,NA,347.4759216
3106,"DILA",54.7,"A","10m below Rte 51 bridge (at hazardous waste site)","Winfield",42.8821,-75.19293,"Otsego",77,"6","Unadilla River",2050101,"CT",6,"0601-0188","SR-146",NA,NA,NA,360.0805969
40969938,"DILA_T3",1.1,"R","Downstream of River Road Bridge","Unadilla",42.37672,-75.396742,"Otsego",77,"6","Unnamed Tributary to Unadilla River",2050101,"C",6,"0601-0136","SR-146-3",NA,NA,NA,321.0806274
2871,"DILA_W",3.8,"W","@ Rte 20 bridge","Bridgewater",42.87801,-75.24315,"Oneida",65,"6","West Branch Unadilla River",2050101,"CT",6,"0601-0153","SR-146-64",NA,NA,NA,359.0576172
293,"DIVN",0.3,"1","Lake St.","Elmira",42.11861,-76.80917,"Chemung",15,"5","Diven Creek",2050105,"C",8,"0501-0032","PA-3-28-6",NA,NA,NA,261.230072
1596,"DKIL",2.9,"1","Grant Hollow Rd; 50m below","Schaghticoke",42.83055,-73.625,"Rensselaer",83,"11","Deep Kill",2020003,"C",4,"1101-0056","H-247",NA,NA,NA,86.19095612
2824,"DLET",0.1,"1","Chazy Lake Rd, 20 M upstream","Dannemora",44.7403,-73.8352,"Clinton",19,"10","Deep Inlet Brook",2010008,"AA(T)",5,"1002-0021","C-  3-P20-",NA,NA,NA,473.9220581
2825,"DLET",2.4,"1","2.3 mile bushwack in from Chazy Rd","Dannemora",44.72041,-73.87016,"Clinton",19,"10","Deep Inlet Brook",2010008,"AA(T)",5,"1002-0021","C-  3-P20-",NA,NA,NA,730.2661743
3184,"DOCK",0.5,"1","At SR 5s bridge","Glen",42.9449,-74.3673,"Montgomery",57,"12","Dry Dock Creek",2020001,"C",5,"1201-0030","H-240-88",NA,NA,NA,98.43877411
296,"DODD",0.2,"3","50 m above Rt. 9N bridge; at small concrete bridge","Hague",43.73778,-73.50472,"Warren",113,"10","Dodd Hill Road Stream",2010008,"AA-S",5,"1006-0024","C-101-P367-74 thru 89 (selected)",NA,NA,NA,122.2453156
295,"DODD",1,"2","Dodd Hill Rd.; path just past chalet & clearing","Hague",43.74167,-73.51639,"Warren",113,"10","Dodd Hill Road Stream",2010008,"AA-S",5,"1006-0024","C-101-P367-74 thru 89 (selected)",NA,NA,NA,206.8164215
294,"DODD",1.4,"1","10 m below culvert under Dodd Hill Rd.","Hague",43.74333,-73.52306,"Warren",113,"10","Dodd Hill Road Stream",2010008,"AA-S",5,"1006-0024","C-101-P367-74 thru 89 (selected)",NA,NA,NA,258.8270874
297,"DODG",0.3,"1","40 m below Rt. 417 bridge","Portville",42.0362,-78.3393,"Cattaraugus",9,"2","Dodge Creek",5010001,"C",9,"0201-0065","PA-53-63",NA,NA,NA,427.2628784
2557,"DODG",1,"0","40 m below Temple Rd bridge","Portville",42.04287,-78.32907,"Cattaraugus",9,"2","Dodge Creek",5010001,"C",9,"0201-0065","PA-53-63",NA,NA,NA,436.4937439
42675086,"DOOD",0.4,"0.4","30m above SR 9W bridge","Stony Point",41.30103,-73.98634,"Rockland",87,"13","Doodletown Brook",2030101,"SC / C",3,"1301-0134","H- 48 thru 60, WOH (selected)","High gradient- hard bottom","Reference",8,6.110578537
1917,"DOOT",0.3,"1","50m below West Creek Rd. bridge","Candor",42.19528,-76.24667,"Tioga",107,"6","Doolittle Creek",2050103,"C",7,"0603-0011","SR-16-7-2",NA,NA,NA,280.8757935
3895,"DORO",0.3,"1","At Ramland Road Bridge","Orangetown",41.033596,-73.976729,"Rockland",87,"15","Dorotockeys Run",2030103,"C",3,"1501-0032","NJ- 1a thru e",NA,NA,NA,24.22276878
2558,"DOUB",0.1,"1","10 m above Rte 94","Warwick",41.2342,-74.4143,"Orange",71,"13","Double Kill",2020007,"C(TS)",3,"1306-0079","H-139-13-61- 9",NA,NA,NA,137.4393311
1757,"DOUG",0.8,"1","below Rte 12 bridge","Turin",43.6797,-75.3819,"Lewis",49,"8","Douglass Creek",4150101,"C(T)",6,"0801-0318","ONT-19-52 thru 56",NA,NA,NA,237.1722717
1844,"DOVE",1,"1","10m above CR 19 bridge","Livingston",42.08472,-73.79667,"Columbia",21,"13","Doove Kill",2020006,"C(T)",4,"1308-0013","H-188-18",NA,NA,NA,65.97476959
42675087,"DOWE",1.9,"1.9","at Elm Avenue E","Bethlehem",42.5775,-73.8137,"Albany",1,"13","Dowers Kill",2020006,"C",4,"1301-0239","H-217","High gradient- hard bottom","Altered",11,39.52064514
1224,"DOWN",0.5,"1","100 m above Rt. 30 bridge","Colchester",42.08083,-74.99472,"Delaware",25,"14","Downs Brook",2040102,"C(TS)",4,"1403-0092","D-70-39",NA,NA,NA,335.0088806
2559,"DRAK",0.1,"1","75 m below SR 44 bridge","Pleasant Valley",41.74786,-73.81528,"Dutchess",27,"13","Drake Brook",2020008,"B(TS)",3,"1305-0018","H-101-11",NA,NA,NA,61.3314209
298,"DRBR",1,"1","Dry Brook Rd, below confluence with Bush Kill","Middletown",42.14417,-74.61889,"Delaware",25,"14","Dry Brook",2040102,"C(TS)",4,"1403-0100","D-70-80",NA,NA,NA,409.8319702
2396,"DREC",0.1,"1","20 m below SR 39","Sardinia",42.51333,-78.56778,"Erie",29,"1","Dresser Creek",4120102,"C",9,"0104-0075","E-23-45",NA,NA,NA,377.7723999
1563,"DRES",0.2,"1","20m below Rte 38A bridge","Moravia",42.71556,-76.4075,"Cayuga",11,"7","Dresserville Creek",4140201,"CT",7,"0706-0015","ONT-66-12-43-P212-28-17",NA,NA,NA,272.6334229
2560,"DRUN",0.2,"1","10 m above CR 26, Meads Creek Rd","Campbell",42.21806,-77.1367,"Steuben",101,"5","Dry Run",2050105,"C",8,"0502-0020","PA-3-58-3-3",NA,NA,NA,311.336731
42675148,"DRUN",3,NA,"Dry Run Rd just up from intersection with Duran rd.","Campbell",42.244,-77.101,"Steuben",101,"5","Dry Run",2050105,"C(TS)",8,"0502-0020","Pa  3-58- 3- 3","High gradient- hard bottom","Reference",NA,361.9489441
1248,"DRYD",2.1,"1","Dryden Brook Rd bridge; 75m upstream","Tompkins",42.11945,-75.24944,"Delaware",25,"14","Dryden Brook",2040101,"A(TS)",4,"1404-0052","D-71-25",NA,NA,NA,354.5110168
42675149,"DRYO",0.8,"0.8","Keith Lane Bridge","Dryden",42.469094,-76.289535,"Tompkins",109,"7","Dryden Lake Outlet",4140201,"C",7,"0705-0057","Ont  66-12-P296- 74-16",NA,NA,NA,347.2747803
3507,"DRYR",2.4,"1","350 meters upstream of Pine Acres Road","Southport",42.05207,-76.896727,"Chemung",15,"5","Dry Run",2050105,"C",8,"0501-0013","PA-3-18-6",NA,NA,NA,395.2991943
978,"DRYT",0.2,"03A","5 m below North Main St. bridge","Cortland",42.60778,-76.185,"Cortland",23,"6","Dry Creek",2050102,"C",7,"0602-0062","SR-44-14-60-2",NA,NA,NA,339.373291
3508,"DRYW",0.4,"1","At County Rte 56 Bridge","Chemung",42.009574,-76.588894,"Chemung",15,"5","Dry Brook",2050105,"C",8,"0501-0018","PA-3-4",NA,NA,NA,240.6542969
300,"DUCH",1.6,"4","15 m below Martin Rd. bridge","Owasco",42.86917,-76.49167,"Cayuga",11,"7","Dutch Hollow Brook",4140201,"CTS",7,"0706-0003","ONT-66-12-43-P212-3",NA,NA,NA,238.9074097
1566,"DUCH",5.4,"3","50m downstream of SR 38A bridge","Skaneateles",42.85531,-76.444,"Onondaga",67,"7","Dutch Hollow Brook",4140201,"CTS",7,"0706-0003","ONT-66-12-43-P212-3",NA,NA,NA,252.085495
299,"DUCH",8.3,"2","10 m above Old State Rd. bridge","Niles",42.83167,-76.41278,"Cayuga",11,"7","Dutch Hollow Brook",4140201,"CTS",7,"0706-0003","ONT-66-12-43-P212-3",NA,NA,NA,283.6206055
2228,"DUHW",0.6,"1","Rte 430 bridge


Just above and just below bridge","Ellery",42.12389,-79.31167,"Chautauqua",13,"2","Dutch Hollow Cr.",5010002,"C",9,"0202-0037","PA-63-13-4-P122-30",NA,NA,NA,405.5756836
42674967,"DUNE",3,"3","Chapin Rd","Sheridan",42.512143,-79.22314,"Chautauqua",13,"1","Unnamed Tributary to Lake Erie",4120101,"C",9,"0105-0015","Ont 158..E-26 thru 41 (selected)",NA,NA,NA,207.0265045
42675078,"DURG",0.2,"0.2","Trib to Boreas R; trail to site is halfway btwn pulloff after bridge over Boreas River & welcome sign to North Hudson (pallet at start of trail)","Minerva",43.9398,-73.9536,"Essex",31,"11","Durgin Brook",2020001,NA,5,"1104-0261","H-438",NA,NA,NA,527.9210815
42674968,"DURK",2.7,"2.7","50 m off County Line Rd","Alden",42.887001,-78.4646,"Erie",29,"1","Durkee Creek",4120104,"C",9,"0102-0024","Ont 158-12- 1",NA,NA,NA,276.7547302
1508,"DURT",0.2,"1","off Rte 28/30; 50m above bridge @L. Durant campgou","Indian Lake",43.8375,-74.385,"Hamilton",41,"11","Lake Durant trib",2020001,NA,5,"1104-0064","H-469-9-16",NA,NA,NA,543.7070923
2850,"DUTT",0.6,"1","SR 3","Harrietstown",44.25187,-74.23811,"Franklin",33,"10","Dutton Brook",2010006,"AA",5,"1003-0121","C- 15-P110- 1 thru 8",NA,NA,NA,473.5510559
1783,"DWAA",0.7,"1","75m below Red Mills Rd bridge @Watch Tower farms","Shawangunk",41.64,-74.25555,"Ulster",111,"13","Dwaar Kill",2020007,"B(T)",3,"1306-0052","H-139-13-19- 7",NA,NA,NA,93.75682831
1784,"DWAR",2,"1","10m above Bates Rd bridge","Shawangunk",41.62444,-74.19945,"Ulster",111,"13","Dwaar Kill",2020007,"C",3,"1306-0062","H-139-13-24",NA,NA,NA,80.21891785
4011,"DWAR",5.5,"0","as flowing into Ulster County contiguous with and east of Fleury Road","Montgomery",41.603067,-74.24475,"Orange",71,"13","Dwaar Kill",2020007,"C",3,"1306-0062","H-139-13-24",NA,NA,NA,95.95681
1626,"DWAS",1.5,"3","Tabor Rd; 20m below culvert","Halfmoon",42.90861,-73.77,"Saratoga",91,"11","Dwaas Kill",2020003,"CT",5,"1101-0007","H-260-6",NA,NA,NA,55.83701706
1862,"DWAS",2.8,"4","Roberts Lane bridge","Halfmoon",42.89972,-73.77306,"Saratoga",91,"11","Dwaas Kill",2020003,"CT",5,"1101-0007","H-260-6",NA,NA,NA,59.76978302
1645,"DWAS",7.7,"1","100 m above Vischer Ferry Rd. bridge","Clifton Park",42.86639,-73.82139,"Saratoga",91,"11","Dwaas Kill",2020003,"C",5,"1101-0007","H-260-6",NA,NA,NA,90.99430847
3151,"DWIT",0.3,"1","At Bridge on East Lake Road/ Routes 17 and 430","Chautauqua",42.236,-79.443,"Chautauqua",13,"2","Dewittville Creek",5010002,"C",9,"0202-0022","PA-63-13-4-P122-22",NA,NA,NA,401.9403992
42675198,"DWIT_T6",2.1,"T2.1","Adjacent to Bayview Road","Stockton",42.256063,-79.399255,"Chautauqua",13,"2","Unnamed Tributary to Dewittville Creek",5010002,"C",9,"0202-0022","Pa-63-13- 4-P122-22","Headwater - high elevation",NA,NA,484.3261719
1149,"DYKE",1.4,"2","Rte 417, 10m below bridge","Wellsville",42.12693,-77.92615,"Allegany",3,"4","Dyke Creek",4130002,"CT",9,"0403-0004","ONT-117-184",NA,NA,NA,455.2946472
1148,"DYKE",8.1,"1","Rte 417, 100m above bridge","Andover",42.14944,-77.81891,"Allegany",3,"4","Dyke Creek",4130002,"CT",9,"0403-0004","ONT-117-184",NA,NA,NA,493.0770264
1853,"EABR",0.4,"1","20m above Rte 22 bridge","Stephentown",42.55722,-73.37444,"Rensselaer",83,"13","East Brook",2020006,"C(TS)",4,"1310-0022","H-204- 2",NA,NA,NA,274.4427185
2562,"EAGL",1,"1","Downstream of Big Moose Creek bridge, @ mouth of culvert","Webb",43.77272,-74.82064,"Herkimer",43,"8","Eagle Creek",4150101,"BT",6,"0801-0374","ONT-19-81-18-P 782d-7",NA,NA,NA,524.6451416
1400,"EAST",0.1,"1","5 m below Rte 23A bridge","Jewett",42.23667,-74.31778,"Greene",39,"12","East Kill",2020005,"CTS",4,"1202-0063","H-240-82-133",NA,NA,NA,423.1672058
2907,"EATO",0.2,"1","River Rd. at bridge.","Eaton",42.84897,-75.60895,"Madison",53,"6","Eaton Brook",2050102,"CT",7,"0602-0159","SR-44-82",NA,NA,NA,363.3294067
301,"EBCR",12.6,"1","County Rte. 65, 20 m below bridge","Southeast",41.44722,-73.55639,"Putnam",79,"13","East Branch Croton River",2030101,"A(T)",3,"1302-0057","H- 31-P44-24 (portion 6)",NA,NA,NA,127.656601
42675088,"EBCR",16.3,"16.3","below rte 22 and confluence with small trib","Patterson",41.47769,-73.57745,"Putnam",79,"13","East Branch Croton River",2030101,"C(T)",3,"1302-0057","H- 31-P44-24 (portion 6)","High gradient- hard bottom","Altered",139,129.8864899
1634,"EBCR",20.7,"0","10 m below Rt. 311 bridge","Patterson",41.51417,-73.59861,"Putnam",79,"13","East Branch Croton River",2030101,"C(T)",3,"1302-0057","H- 31-P44-24 (portion 6)",NA,NA,NA,130.848999
3402,"EBCR_T13",0.3,"0.3","Upstream of Gage Rd","Southeast",41.4234,-73.55701,"Putnam",79,"13","Salmons Daily Brook",2030101,"C(TS)",3,"1302-0056","H- 31-P44-24 (portion 5)",NA,NA,NA,130.6213379
1332,"EBCR_T17",1.2,"1","Lake Shore Drive, 2m above bridge","Patterson",41.45778,-73.54389,"Putnam",79,"13","Unnamed Tributary to East Branch Croton River",2030101,"C",3,"1302-0057","H- 31-P44-24 (portion 6)",NA,NA,NA,151.088913
1998,"EDEE",0.3,"2","below Cushman Rd bridge","Fort Covington",44.96667,-74.46722,"Franklin",33,"9","East Branch Deer Creek",4150307,"C",5,"0902-0075","SLC-29-2-1",NA,NA,NA,54.78900146
3037,"EDEE",13.4,"1","Wheeler Road 40 m above culvert","Malone",44.87035,-74.36071,"Franklin",33,"9","East Branch Deer Creek",4150307,"C",5,"0902-0075","SLC-29-2-1",NA,NA,NA,157.9356079
3036,"EDEE_T2",2.4,"1","Wheeler Rd culvert","Malone",44.8559,-74.3585,"Franklin",33,"9","Unnamed Tributary to East Branch Deer Creek",4150307,"D",5,"0902-0075","SLC-29-2-1-1",NA,NA,NA,189.6625977
306,"EDEL",0.8,"12","below Route 97 & RR bridge at baseball field. Kick taken 200 m below RR bridge.","Hancock",41.951092,-75.28133,"Delaware",25,"14","East Branch Delaware River",2040102,"C(T)",4,"1403-0001","D-70 (portion 1)",NA,NA,NA,274.2814026
1315,"EDEL",10.7,"10","At DEC fishing access below CR 28 bridge","Hancock",41.96455,-75.18494,"Delaware",25,"14","East Branch Delaware River",2040102,"C(T)",4,"1403-0001","D-70 (portion 1)",NA,NA,NA,287.8501282
1268,"EDEL",18.9,"8","Harvard Rd bridge (closed); 200m downstream","Hancock",42.02278,-75.11806,"Delaware",25,"14","East Branch Delaware River",2040102,"C(T)",4,"1403-0005","D-70 (portion 2)",NA,NA,NA,307.8632813
2669,"EDEL",24.7,"7","30 m below River Rd","Colchester",42.03936,-75.06767,"Delaware",25,"14","East Branch Delaware River",2040102,"C(TS)",4,"1403-0091","D-70-26",NA,NA,NA,320.7980957
1987,"EDEL",28,"6","Corbett Bridge Road","Colchester",42.04667,-75.02722,"Delaware",25,"14","East Branch Delaware River",2040102,"C(T)",4,"1403-0005","D-70 (portion 2)",NA,NA,NA,323.9350281
2668,"EDEL",31.3,"5","50 m below Bridge St.","Colchester",42.07583,-74.99111,"Delaware",25,"14","East Branch Delaware River",2040102,"C(T)",4,"1403-0005","D-70 (portion 2)",NA,NA,NA,329.6499939
305,"EDEL",51.3,"04B","off Rt. 28; 1 mi. below Margaretville STP","Middletown",42.12611,-74.67111,"Delaware",25,"14","East Branch Delaware River",2040102,"A(T)",4,"1403-0045","D-70 (portion 4)",NA,NA,NA,390.5833435
304,"EDEL",52.4,"4","opposite STP; off SR 28/30","Middletown",42.13722,-74.65833,"Delaware",25,"14","East Branch Delaware River",2040102,"A(T)",4,"1403-0045","D-70 (portion 4)",NA,NA,NA,392.8174133
303,"EDEL",55.3,"03A","50 m above Rt. 38 bridge","Middletown",42.16111,-74.62083,"Delaware",25,"14","East Branch Delaware River",2040102,"C(TS)",4,"1403-0045","D-70 (portion 4)",NA,NA,NA,406.0878906
1227,"EDEL",57.2,"3","E. Hubbell Rd bridge","Middletown",42.18222,-74.60222,"Delaware",25,"14","East Branch Delaware River",2040102,"C(TS)",4,"1403-0045","D-70 (portion 4)",NA,NA,NA,417.6975708
42673876,"EDEL",59.1,"59.1","150 ft west off Main St","Middletown",42.206087,-74.60209,"Delaware",25,"14","East Branch Delaware River",2040102,"C(TS)",4,"1403-0045","D-70 (portion 4)",NA,NA,NA,423.9759216
302,"EDEL",64.7,"1","Briggs Rd. Bridge","Roxbury",42.275,-74.57389,"Delaware",25,"14","East Branch Delaware River",2040102,"C(TS)",4,"1403-0045","D-70 (portion 4)",NA,NA,NA,444.128418
2563,"EDIK",3.7,"1","5 m below CR 28, Flat Rock Rd","Montague",43.73244,-75.67106,"Lewis",49,"8","Edick Creek",4150101,"CT",6,"0801-0269","ONT-19-31-32",NA,NA,NA,559.2532959
2564,"EIGT",0.6,"1","CR 403","Rensselaerville",42.4355,-74.12272,"Albany",1,"13","Eightmile Creek",2020006,"C(TS)",4,"1309-0030","H-193-41",NA,NA,NA,243.096344
314,"EKOY",2.2,"7","10 m below East Koy Rd. bridge","Pike",42.53924,-78.09739,"Wyoming",121,"4","East Koy Creek",4130002,"CT",9,"0403-0020","ONT-117-104-3",NA,NA,NA,427.1290283
313,"EKOY",3.8,"06A","100 m below confluence with Tributary 4","Pike",42.5615,-78.10315,"Wyoming",121,"4","East Koy Creek",4130002,"CT",9,"0403-0020","ONT-117-104-3",NA,NA,NA,444.5513306
312,"EKOY",4.1,"6","15 m above Griffith Rd. bridge","Pike",42.56506,-78.10252,"Wyoming",121,"4","East Koy Creek",4130002,"CT",9,"0403-0020","ONT-117-104-3",NA,NA,NA,448.3275757
311,"EKOY",6.5,"5","15 m above Murphy Rd. bridge","Pike",42.59837,-78.10484,"Wyoming",121,"4","East Koy Creek",4130002,"CT",9,"0403-0045","ONT-117-104-3",NA,NA,NA,468.2298889
310,"EKOY",8.4,"4","100 m below Jordan Rd. bridge","Gainesville",42.62222,-78.11806,"Wyoming",121,"4","East Koy Creek",4130002,"CT",9,"0403-0045","ONT-117-104-3",NA,NA,NA,485.7420044
309,"EKOY",10.4,"3","Shearing Rd., 20 m below falls","Gainesville",42.63941,-78.13737,"Wyoming",121,"4","East Koy Creek",4130002,"CT",9,"0403-0045","ONT-117-104-3",NA,NA,NA,490.4120789
308,"EKOY",13.7,"2","10 m above Hardy's Rd. bridge","Wethersfield",42.64717,-78.19499,"Wyoming",121,"4","East Koy Creek",4130002,"CT",9,"0403-0045","ONT-117-104-3",NA,NA,NA,502.7072449
307,"EKOY",16.9,"1","20 m above Hermitage Rd. bridge","Wethersfield",42.68696,-78.20599,"Wyoming",121,"4","East Koy Creek",4130002,"CT",9,"0403-0046","ONT-117-104-3",NA,NA,NA,523.5224609
2235,"ELCK",0.1,"1","50m above Martha St. bridge


Behind Ellicotville Brewing Co.","Ellicottville",42.27528,-78.67,"Cattaraugus",9,"2","Elk Creek",5010001,"C",9,"0201-0012","PA-53-25-18",NA,NA,NA,464.9073792
2385,"ELEV",0.2,"1","20 m above Sumner Rd bridge","Darien",42.9223,-78.42397,"Genesee",37,"1","Elevenmile Creek",4120104,"C",8,"0102-0024","ONT-158-12-1",NA,NA,NA,259.2698669
1280,"ELK",0.1,"1","Rte 10 bridge; 30m downstream","Delhi",42.2993,-74.8929,"Delaware",25,"14","Elk Creek",2040101,"C(TS)",4,"1404-0080","D-71-66",NA,NA,NA,419.5122986
2565,"ELKC",1.3,"1","30 m upstream of CR 100 bridge","Tuscarora",42.06128,-77.31636,"Steuben",101,"5","Elk Creek",2050104,"C",8,"0503-0016","PA-3-57-5-8-9",NA,NA,NA,369.9421997
1918,"ELKS",1.4,"1","10m above CR 34 bridge","Maryland",42.55972,-74.83083,"Otsego",77,"6","Elk Creek",2050101,"CTS",4,"0601-0019","SR-187-14",NA,NA,NA,389.1644287
1504,"ELLI",7.1,"7","30 m below St. Rita's Lane bridge","Amherst",43.00677,-78.77586,"Erie",29,"1","Ellicott Creek",4120104,"B",9,"0102-0018","ONT-158-12-1",NA,NA,NA,174.8182526
315,"ELLI",10.3,"6","80 m below Sheridan Dr. (Rt. 324) bridge","Amherst",42.9788,-78.764,"Erie",29,"1","Ellicott Creek",4120104,"B",9,"0102-0018","ONT-158-12-1",NA,NA,NA,180.0542755
1478,"ELLI",12.3,"5","in back of Tennis/ Racquet Club, off Mill St.","Amherst",42.96861,-78.74682,"Erie",29,"1","Ellicott Creek",4120104,"B",9,"0102-0018","ONT-158-12-1",NA,NA,NA,184.0914764
1503,"ELLI",17.5,"4","100 m below Main St. bridge","Lancaster",42.94215,-78.68707,"Erie",29,"1","Ellicott Creek",4120104,"B",9,"0102-0018","ONT-158-12-1",NA,NA,NA,211.8371582
1502,"ELLI",22.9,"3","Pavement Rd - under bridge","Lancaster",42.93773,-78.62293,"Erie",29,"1","Ellicott Creek",4120104,"B",9,"0102-0018","ONT-158-12-1",NA,NA,NA,218.2562103
1501,"ELLI",28.4,"2","50 m above Walden Ave bridge","Alden",42.93487,-78.55231,"Erie",29,"1","Ellicott Creek",4120104,"B",9,"0102-0018","ONT-158-12-1",NA,NA,NA,230.4150696
1500,"ELLI",31.3,"1","20 m below Sandbridge Rd. bridge","Alden",42.91635,-78.52312,"Erie",29,"1","Ellicott Creek",4120104,"B",9,"0102-0018","ONT-158-12-1",NA,NA,NA,240.8417206
2386,"ELLI",33.8,"0","5 m below Crittenden Rd bridge","Alden",42.91417,-78.49389,"Erie",29,"1","Ellicott Creek",4120104,"C",9,"0102-0024","ONT-158-12-1",NA,NA,NA,250.037796
1919,"ELLS",1,"1","30m upstream of Rte 17C bridge","Barton",42.00833,-76.48083,"Tioga",107,"6","Ellis Creek",2050103,"C",7,"0603-0023","SR-1",NA,NA,NA,241.531662
