ObjectID,GlobalID,Order,Family,Final ID,"Please describe the ""other"" bug",Please include any other notes about the particular bug.,ParentGlobalID,,CreationDate,Creator,EditDate,Editor,bug_num
2282,2f0fcd49-f152-478f-8e59-4520087e516e,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,7510d993-c0ac-41f0-89b1-c838e611f31e,,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2
2283,42698608-36e3-40f9-8003-53e251903e08,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,7510d993-c0ac-41f0-89b1-c838e611f31e,,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,4
2284,76f6822e-a9d1-431d-8a09-19ea5ff057b8,Ephemeroptera,Caenidae,(Ephemeroptera) Caenidae,,,7510d993-c0ac-41f0-89b1-c838e611f31e,,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,1
2285,9f75ebd5-946d-40a9-813a-28745bf5fbfd,Ephemeroptera,Other,(Ephemeroptera) Other,"Headless, unknown. Possibly Baetidae. ",,7510d993-c0ac-41f0-89b1-c838e611f31e,,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,1
2286,3bac20a2-89c9-47d3-879f-622b45b5e0d7,OTHER,,(OTHER) Hydrachnea,Water mite,,7510d993-c0ac-41f0-89b1-c838e611f31e,,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,1
2287,243fbf8c-84f1-43ca-8379-fe6764b9b4e6,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,7510d993-c0ac-41f0-89b1-c838e611f31e,,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,3
2288,64a60926-c8b8-4391-86d7-6c55fdc6bf67,Hemiptera,Other,(Hemiptera) Other,Gerridae,,7510d993-c0ac-41f0-89b1-c838e611f31e,,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2
2289,d26c9f52-84b8-4756-889f-e71c9f8efd87,Coleoptera,Elmidae,(Coleoptera) Elmidae,,3 adult 3 larvae ,7510d993-c0ac-41f0-89b1-c838e611f31e,,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,6
2290,4fcb4c11-5b24-4f16-81cd-2e8ab0062f75,Hemiptera,Other,(Hemiptera) Other,Mesoveliidae,,7510d993-c0ac-41f0-89b1-c838e611f31e,,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 14:02,makenzie.garrett@dec.ny.gov_nysdec,1
2291,7415a114-1785-4ab2-82e8-7822accb5f93,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,e79c8ee2-abdf-4e02-84a5-47113aaf50ab,,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,4
2292,f78dbc53-db5c-4500-8211-df7da99961c1,Mollusca: Gastropoda,,(Mollusca: Gastropoda) ,,,e79c8ee2-abdf-4e02-84a5-47113aaf50ab,,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,4
2293,6a1f34a3-d0e2-4426-8571-fbffd7ee3c84,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) Chironomus,,,e79c8ee2-abdf-4e02-84a5-47113aaf50ab,,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,4
2294,bb071653-140d-4cf1-88b3-262fd16198fb,Diptera,Athericidae,(Diptera) Athericidae,,,e79c8ee2-abdf-4e02-84a5-47113aaf50ab,,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,4
2295,219b41ec-3c4f-41d9-81a1-0098c370fd5d,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,e79c8ee2-abdf-4e02-84a5-47113aaf50ab,,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,8
2296,e85408f5-e58e-479d-8cc5-6ba2a3590334,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,e79c8ee2-abdf-4e02-84a5-47113aaf50ab,,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,3
2297,2bb6faa8-da2f-44a5-82a2-d1062243fb15,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,e79c8ee2-abdf-4e02-84a5-47113aaf50ab,,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2
2298,25c34aea-5ab7-44ba-82c1-825b08ae5401,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,e79c8ee2-abdf-4e02-84a5-47113aaf50ab,,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,7
2299,f837cf44-12e5-45c4-83f1-e2f29c56a63a,Wormlike,"Tricladida, Planaridae","(Wormlike) Tricladida, Planaridae",,,e79c8ee2-abdf-4e02-84a5-47113aaf50ab,,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,1
2300,225b845b-c42e-40f4-87b9-72430509860d,Odonata: Zygoptera,Coenagrionidae,(Odonata: Zygoptera) Coenagrionidae,,,e79c8ee2-abdf-4e02-84a5-47113aaf50ab,,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,1
2301,8f85509a-4335-4593-86ca-8874bde8a210,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,e79c8ee2-abdf-4e02-84a5-47113aaf50ab,,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,4
2302,d3dc6331-5e14-4060-8fa6-93a4cf81e39c,Trichoptera,Psychomyiidae,(Trichoptera) Psychomyiidae,,,e79c8ee2-abdf-4e02-84a5-47113aaf50ab,,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2
2303,f52b44ca-8647-4179-8aff-8493df3636c7,Megaloptera,Sialidae,(Megaloptera) Sialidae,,,e79c8ee2-abdf-4e02-84a5-47113aaf50ab,,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,1
2304,ccf3b252-d3ed-4580-8f58-b0a01e73b705,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,e79c8ee2-abdf-4e02-84a5-47113aaf50ab,,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 15:18,makenzie.garrett@dec.ny.gov_nysdec,4
2305,075356b4-60d8-478a-89af-707cca1b9de6,Crustacea: Decapoda,Pleocyemata: Cambaridae,(Crustacea: Decapoda) Pleocyemata: Cambaridae,,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,1
2306,2d5eaf7d-0f87-45d1-8891-be54deb5ddb3,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,1
2307,37bee3c3-f12f-4630-834c-7e6b81126706,Diptera,Athericidae,(Diptera) Athericidae,,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,3
2308,2c8292bd-78f3-43aa-8452-4b207e580585,Diptera,Tipulidae,(Diptera) Tipulidae,,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2
2309,67199fba-cf7c-4bac-88a4-41817db79bb4,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,1
2310,787508da-f502-48a9-864e-e9b733e2a761,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,4
2311,dbafe73c-6218-4714-8074-3093ebcc54f3,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,1
2312,5481a49e-725f-4b9a-821a-7fa91c76e738,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2
2313,38c18bad-6472-4881-8890-fb28b1d8503a,Wormlike,"Tricladida, Planaridae","(Wormlike) Tricladida, Planaridae",,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,1
2314,3c72588a-1730-4535-865f-481af06a4382,Wormlike,Hirudinea,(Wormlike) Hirudinea,,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,1
2315,6b51917a-23cc-4571-818f-50729c02e39c,Wormlike,Oligochaeta,(Wormlike) Oligochaeta,,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,1
2316,75a16530-4d25-4949-8890-5e006227642f,Coleoptera,Elmidae,(Coleoptera) Elmidae,,"2 adults, 1 larva",9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,3
2317,e2c9c770-ab95-4656-80cc-5e93e2113292,Coleoptera,Dytiscidae,(Coleoptera) Dytiscidae,,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,
2318,f273ea21-6cc7-4af9-805d-d3bd9c6da561,Ephemeroptera,Other,(Ephemeroptera) Other,"Severed at mesonotum, likely Baetidae",,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,1
2319,b08f82d9-67d7-4896-82b0-530b08323e7a,Ephemeroptera,Polymitarcyidae,(Ephemeroptera) Polymitarcyidae,,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,1
2320,364c86d9-7004-4a9c-84b1-5885f59a9902,Mollusca: Gastropoda,Planorbidae,(Mollusca: Gastropoda) Planorbidae,,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,1
2321,4844a772-b6b1-4816-8bf4-c72a34a0c7d3,Mollusca: Gastropoda,Lymnaeidae,(Mollusca: Gastropoda) Lymnaeidae,,,9bae14ac-d3e5-43bf-8fcb-176fa2dfef1d,,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 17:54,makenzie.garrett@dec.ny.gov_nysdec,1
2322,3c232a03-7491-454f-863d-ffdd7777094b,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) Chironomus,,,ded16820-2a0c-4345-82ae-be4cef467c2f,,2/2/2023 18:20,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 18:20,makenzie.garrett@dec.ny.gov_nysdec,3
2323,ac4edafa-809b-4ab7-89e4-caca2c7411ca,Trichoptera,Hydroptilidae,(Trichoptera) Hydroptilidae,,,ded16820-2a0c-4345-82ae-be4cef467c2f,,2/2/2023 18:20,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 18:20,makenzie.garrett@dec.ny.gov_nysdec,2
2324,9ceaba15-22c8-4a55-8e28-1da00355e89f,Diptera,Tipulidae,(Diptera) Tipulidae,,,01831c1e-440d-4bed-82ca-2a8e94ce2ba4,,2/2/2023 18:32,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 18:32,makenzie.garrett@dec.ny.gov_nysdec,1
2325,f1037538-727c-4ecc-88f0-8176f3e01972,Wormlike,Other,(Wormlike) Other,unknown worm,,01831c1e-440d-4bed-82ca-2a8e94ce2ba4,,2/2/2023 18:32,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 18:32,makenzie.garrett@dec.ny.gov_nysdec,1
2326,8f0b7288-4e86-4c64-8b68-8735cdb27db0,Wormlike,Oligochaeta,(Wormlike) Oligochaeta,,,01831c1e-440d-4bed-82ca-2a8e94ce2ba4,,2/2/2023 18:32,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 18:32,makenzie.garrett@dec.ny.gov_nysdec,2
2327,4eb82db0-7df3-41fd-800b-7e26131f3e9d,Mollusca: Gastropoda,Physidae,(Mollusca: Gastropoda) Physidae,,,01831c1e-440d-4bed-82ca-2a8e94ce2ba4,,2/2/2023 18:32,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 18:32,makenzie.garrett@dec.ny.gov_nysdec,2
2328,c8a35f36-8dd4-4e6f-8463-d582dba2cfa4,Diptera,Tipulidae,(Diptera) Tipulidae,,,2a0bc10a-ad8a-4cb3-8106-a74d72a055fc,,2/2/2023 18:53,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 18:53,makenzie.garrett@dec.ny.gov_nysdec,2
2329,2b92e6e8-2c6e-49b8-8307-d729dd1bd8c4,Wormlike,Other,(Wormlike) Other,unknown,,2a0bc10a-ad8a-4cb3-8106-a74d72a055fc,,2/2/2023 18:53,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 18:53,makenzie.garrett@dec.ny.gov_nysdec,1
2330,04ee4495-5fba-470c-8867-b006fd92b7f4,Wormlike,"Tricladida, Planaridae","(Wormlike) Tricladida, Planaridae",,,2a0bc10a-ad8a-4cb3-8106-a74d72a055fc,,2/2/2023 18:53,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 18:53,makenzie.garrett@dec.ny.gov_nysdec,2
2331,35e6d320-7b55-4766-8c00-5a257ed2d4b3,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,2a0bc10a-ad8a-4cb3-8106-a74d72a055fc,,2/2/2023 18:53,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 18:53,makenzie.garrett@dec.ny.gov_nysdec,4
2332,3f1e0e3b-7c34-487b-8d80-f39d93e3dcc4,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) Chironomus,,,2a0bc10a-ad8a-4cb3-8106-a74d72a055fc,,2/2/2023 18:53,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 18:53,makenzie.garrett@dec.ny.gov_nysdec,1
2333,a01c837c-b8d4-4116-835e-28774b5ebba1,Wormlike,Oligochaeta,(Wormlike) Oligochaeta,,,2a0bc10a-ad8a-4cb3-8106-a74d72a055fc,,2/2/2023 18:53,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 18:53,makenzie.garrett@dec.ny.gov_nysdec,1
2334,1d6d78ea-5828-421c-8f72-fdf4aad8469b,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,Partially pupated,2a0bc10a-ad8a-4cb3-8106-a74d72a055fc,,2/2/2023 18:53,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 18:53,makenzie.garrett@dec.ny.gov_nysdec,1
2335,5c3f92a9-dd21-4167-8c68-c13a2266cdc6,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,d6d8e0e0-2a78-4534-8a18-4b8d32c30c45,,2/2/2023 19:26,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:26,makenzie.garrett@dec.ny.gov_nysdec,1
2336,c592c9f7-5cf3-4776-8926-93e0552974c1,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,d6d8e0e0-2a78-4534-8a18-4b8d32c30c45,,2/2/2023 19:26,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:26,makenzie.garrett@dec.ny.gov_nysdec,1
2337,210bb03a-8864-43f8-8c6e-8cea449cfa21,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,d6d8e0e0-2a78-4534-8a18-4b8d32c30c45,,2/2/2023 19:26,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:26,makenzie.garrett@dec.ny.gov_nysdec,2
2338,57a9b99e-9609-4d0a-81ef-e7800036872f,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,d6d8e0e0-2a78-4534-8a18-4b8d32c30c45,,2/2/2023 19:26,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:26,makenzie.garrett@dec.ny.gov_nysdec,1
2339,f97db5f1-d4b1-4a5b-843a-9bf30c68e219,Wormlike,Oligochaeta,(Wormlike) Oligochaeta,,,d6d8e0e0-2a78-4534-8a18-4b8d32c30c45,,2/2/2023 19:26,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:26,makenzie.garrett@dec.ny.gov_nysdec,1
2340,bb0038c6-4672-49e2-8ea6-5407be13940d,Hemiptera,Other,(Hemiptera) Other,Gerridae,,d6d8e0e0-2a78-4534-8a18-4b8d32c30c45,,2/2/2023 19:26,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:26,makenzie.garrett@dec.ny.gov_nysdec,1
2341,cea0431c-ec95-4f38-888b-32b50bcd193f,Coleoptera,Dytiscidae,(Coleoptera) Dytiscidae,,,d6d8e0e0-2a78-4534-8a18-4b8d32c30c45,,2/2/2023 19:26,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:26,makenzie.garrett@dec.ny.gov_nysdec,1
2342,f021d5ca-b498-49dc-84a1-946082dd5685,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,12a702e1-ca1f-40a8-8f8d-ceceaaabbdbe,,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,1
2343,9e082cd0-d720-4997-8555-0bd82f77aaba,Diptera,Limoniidae,(Diptera) Limoniidae,,,12a702e1-ca1f-40a8-8f8d-ceceaaabbdbe,,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,1
2344,fbc014e3-a119-48eb-8296-331011bcf8c4,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,12a702e1-ca1f-40a8-8f8d-ceceaaabbdbe,,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2
2345,9ddc5cbd-bb28-4e6e-8813-715d95b5a74d,Diptera,Athericidae,(Diptera) Athericidae,,,12a702e1-ca1f-40a8-8f8d-ceceaaabbdbe,,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2
2346,4d97a4a0-43bc-4d37-8ff1-852388abdaa9,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,12a702e1-ca1f-40a8-8f8d-ceceaaabbdbe,,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,4
2347,96adf903-86da-4131-838f-eea7a7da28c5,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) Chironomus,,,12a702e1-ca1f-40a8-8f8d-ceceaaabbdbe,,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2
2348,d3d1526f-84d5-4fe1-84bb-39c7630366a6,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,12a702e1-ca1f-40a8-8f8d-ceceaaabbdbe,,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,8
2349,f8c8765e-2bfa-4160-8ad8-fd731278eaa6,Coleoptera,Elmidae,(Coleoptera) Elmidae,,6 adults 1 larva,12a702e1-ca1f-40a8-8f8d-ceceaaabbdbe,,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,7
2350,df4a434f-d8e6-482b-8d17-49357af1cc7e,Odonata: Anisoptera,Gomphidae,(Odonata: Anisoptera) Gomphidae,,,12a702e1-ca1f-40a8-8f8d-ceceaaabbdbe,,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,4
2351,a24f088b-8a81-48a4-8a93-e1c45d2f363a,Odonata: Anisoptera,Aeshnidae,(Odonata: Anisoptera) Aeshnidae,,,12a702e1-ca1f-40a8-8f8d-ceceaaabbdbe,,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2
2352,70e03dce-d419-47f3-8ba5-b6beb0157f3f,Trichoptera,Limnephilidae,(Trichoptera) Limnephilidae,,,12a702e1-ca1f-40a8-8f8d-ceceaaabbdbe,,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,2/2/2023 19:57,makenzie.garrett@dec.ny.gov_nysdec,1
2353,ea539e51-664c-4afb-8c87-95c189718d07,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,3555e493-ac3d-48ce-8301-d554f1fffadd,,2/6/2023 16:19,keleigh.reynolds@dec.ny.gov_nysdec,2/6/2023 16:19,keleigh.reynolds@dec.ny.gov_nysdec,2
2354,c0f20c4a-4a1b-4a07-8d8d-6d4e289b3a9e,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,3555e493-ac3d-48ce-8301-d554f1fffadd,,2/6/2023 16:19,keleigh.reynolds@dec.ny.gov_nysdec,2/6/2023 16:19,keleigh.reynolds@dec.ny.gov_nysdec,3
2355,06fa2607-259a-4817-81c2-b605ac78fd50,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,3555e493-ac3d-48ce-8301-d554f1fffadd,,2/6/2023 16:19,keleigh.reynolds@dec.ny.gov_nysdec,2/6/2023 16:19,keleigh.reynolds@dec.ny.gov_nysdec,3
2356,8ff83204-d275-4be3-8ebf-1bc6c38c975e,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,3555e493-ac3d-48ce-8301-d554f1fffadd,,2/6/2023 16:19,keleigh.reynolds@dec.ny.gov_nysdec,2/6/2023 16:19,keleigh.reynolds@dec.ny.gov_nysdec,1
2357,db0b914c-eecd-43ec-8420-08e38d126c4f,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,3555e493-ac3d-48ce-8301-d554f1fffadd,,2/6/2023 16:19,keleigh.reynolds@dec.ny.gov_nysdec,2/6/2023 16:19,keleigh.reynolds@dec.ny.gov_nysdec,10
2358,96673abe-8c4c-4f2e-8571-7e3e2139eb50,Trichoptera,Polycentropodidae,(Trichoptera) Polycentropodidae,,,3555e493-ac3d-48ce-8301-d554f1fffadd,,2/6/2023 16:19,keleigh.reynolds@dec.ny.gov_nysdec,2/6/2023 16:19,keleigh.reynolds@dec.ny.gov_nysdec,1
