"WSEI_WATER_CLARITY","WSEI_SUSPENDED_PHYTOPLANKTON","WSEI_PERIPHYTON","WSEI_MACROPHYTE","WSEI_ODOR","WSEI_TRASH","WSEI_DISCHARGE_PIPE","WSEI_EPIFAUNAL_COVER","WSEI_EMBEDDEDNESPOOLING","WSEI_VELOCITY_DEPTH_REGIME","WSEI_SEDIMENT_DEPOSITION","WSEI_FLOW_STATUS","WSEI_CHANNEL_ALTERATION","WSEI_RIFFLE_BEND_FREQUENCY","WSEI_LEFT_BANK_STABILITY","WSEI_RIGHT_BANK_STABILITY","WSEI_LEFT_BANK_VEG","WSEI_RIGHT_BANK_VEG","WSEI_LEFT_BANK_VEG_ZONE","WSEI_RIGHT_BANK_VEG_ZONE","WSEI_SAMPLE_ID","WSEI_LATITUDE","WSEI_LONGITUDE","WSEI_COLLECTION_DATE"
0,0,1,0,0,0,0,"a","a","a","a","b","a","a","a","a","a","a","a","a","42.0589_-76.7358_20171003",42.0589,-76.7358,"2017-10-03 0:00:00"
0,0,0,0,0,0,0,"a","a","a","a","a","a","a","a","a","a","b","a","b","42.0592_-73.5997_20160918",42.0592,-73.5997,"2016-09-18 0:00:00"
5,1,1,1,0,0,0,"c","c","b","b","b","a","a","a","a","c","c","a","a","42.0621_-74.1574_20160922",42.0621,-74.1574,"2016-09-22 0:00:00"
0,0,0,0,0,0,0,"a","b","a","a","a","a","b","b","b","a","a","a","a","42.0625_-74.8442_20130817",42.0625,-74.8442,"2013-08-17 0:00:00"
0,NA,NA,NA,0,0,3,"b","a","a","b","b","b","a","a","a","a","a","b","b","42.0673_-74.1601_20160925",42.0673,-74.1601,"2016-09-25 0:00:00"
5,6,7,4,3,3,5,"b","c","b","b",NA,NA,"c","b","b","a","a","a","a","42.0714_-76.7754_20160713",42.0714,-76.7754,"2016-07-13 0:00:00"
2,0,0,0,0,0,1,"a","a","a","a","a","a","a","a","a","a","a","a","a","42.0745_-76.9403_20180717",42.0745,-76.9403,"2018-07-17 0:00:00"
1,0,0,0,0,0,3,"a","a","b","a","a","a","a","a","a","a","a","a","a","42.0754_-74.1257_20150926",42.0754,-74.1257,"2015-09-26 0:00:00"
0,0,0,0,0,0,0,"a","a","a","a","c","b","c","c","c","a","a","a","a","42.0755_-75.622_20160927",42.0755,-75.622,"2016-09-27 0:00:00"
2,4,6,3,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.0781_-74.336_20120816",42.0781,-74.336,"2012-08-16 0:00:00"
1,1,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.0781_-74.336_20120831",42.0781,-74.336,"2012-08-31 0:00:00"
3,NA,4,4,1,0,0,"a","a","a","a","a","b","a","a","a","a","a","c","b","42.0803_-73.9383_20150926",42.0803,-73.9383,"2015-09-26 0:00:00"
0,0,5,0,0,0,0,"c","a","a","b","b","c","a","a","a","c","c","c","c","42.0804_-75.64_20160927",42.0804,-75.64,"2016-09-27 0:00:00"
1,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.081_-74.3326_20120914",42.081,-74.3326,"2012-09-14 0:00:00"
5,1,6,1,1,2,0,"c","b","a","b","b","a","a","a","a","c","a","c","a","42.0814_-76.7798_20160713",42.0814,-76.7798,"2016-07-13 0:00:00"
1,0,7,3,0,2,5,"c","a",NA,"b","b","a","c","a","a","b","a","b","a","42.0814_-76.7798_20170815",42.0814,-76.7798,"2017-08-15 0:00:00"
1,1,7,0,1,0,0,"a","a","a","a","a","a","a","b","b","a","a","a","a","42.0828_-79.6864_20140908",42.0828,-79.6864,"2014-09-08 0:00:00"
3,1,5,0,1,3,0,"b","b","b","b","b","a","a","b","c","b","c","b","a","42.083_-79.225_20180802",42.083,-79.225,"2018-08-02 0:00:00"
1,1,1,9,1,0,0,"c","b","b","b","a","a","a","a","a","b","b","a","a","42.0856_-74.1787_20160922",42.0856,-74.1787,"2016-09-22 0:00:00"
3,2,3,3,2,3,2,"b","b","a","b","a","b","b","b","b","a","a","b","b","42.086_-76.6914_20160817",42.086,-76.6914,"2016-08-17 0:00:00"
0,0,0,0,0,0,0,"b","a","a","a","b","b","b","a","b","a","c","c","a","42.0869_-76.8659_20170816",42.0869,-76.8659,"2017-08-16 0:00:00"
7,5,5,0,3,1,0,"b","a","b","c","b","b","b","b","b","b","b","a","a","42.0884_-73.9768_20140907",42.0884,-73.9768,"2014-09-07 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.0897_-76.0538_20170828",42.0897,-76.0538,"2017-08-28 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.0922_-76.5474_20170824",42.0922,-76.5474,"2017-08-24 0:00:00"
0,0,2,0,0,2,0,"a","b","a","a","b","a","a","a","c","b","a","a","a","42.0923_-76.0135_20150715",42.0923,-76.0135,"2015-07-15 0:00:00"
0,0,0,0,0,2,0,"a","a","b","a","b","b","a","b","b","b","b","b","b","42.0924_-76.5474_20160723",42.0924,-76.5474,"2016-07-23 0:00:00"
5,2,2,0,7,4,8,"c","a","a","a","b","c","b","b","c","c","b","c","c","42.0938_-79.2407_20160722",42.0938,-79.2407,"2016-07-22 0:00:00"
5,2,5,3,2,4,2,"b","a","b","b","a","a","a","b","b","a","b","a","b","42.094_-79.2307_20160729",42.094,-79.2307,"2016-07-29 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1014_-76.0251_20170828",42.1014,-76.0251,"2017-08-28 0:00:00"
0,0,1,0,0,2,0,"b","b","a","a","a","a","b","a","b","a","b","a","c","42.1048_-76.9219_20170817",42.1048,-76.9219,"2017-08-17 0:00:00"
8,2,2,0,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1076_-73.9496_20120909",42.1076,-73.9496,"2012-09-09 0:00:00"
6,2,1,1,1,3,0,"b","a","b","b","a","a","a","b","b","a","b","a","c","42.112_-79.217_20160803",42.112,-79.217,"2016-08-03 0:00:00"
1,1,3,6,6,6,9,"a","b","a","b","a","c","a","b","b","b","b","b","b","42.1132_-73.5634_20160925",42.1132,-73.5634,"2016-09-25 0:00:00"
0,0,0,0,0,0,0,"a","a","a","a","a","a","a","a","a","a","a","a","a","42.1148_-74.0548_20130904",42.1148,-74.0548,"2013-09-04 0:00:00"
1,NA,2,0,0,0,0,"a","a","a","a","b","a","b","b","a","a","a","b","b","42.1156_-76.5475_20160918",42.1156,-76.5475,"2016-09-18 0:00:00"
0,0,1,0,0,1,0,"b","a","a","a","b","b","a","a","b","b","a","b","a","42.116_-76.8646_20170730",42.116,-76.8646,"2017-07-30 0:00:00"
6,0,7,2,1,0,0,"c","b","b","a","c","b","b","a","a","c","c","c","a","42.1173_-77.9433_20150929",42.1173,-77.9433,"2015-09-29 0:00:00"
7,0,2,0,2,1,0,"b","b","a","b","b","a","a","b","c","c","b","c","c","42.1185_-79.1939_20160722",42.1185,-79.1939,"2016-07-22 0:00:00"
8,4,5,1,3,0,0,"c","b","a","a","b","b","a","b","b","a","a","a","a","42.1186_-79.0839_20150701",42.1186,-79.0839,"2015-07-01 0:00:00"
3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1211_-74.3987_20120921",42.1211,-74.3987,"2012-09-21 0:00:00"
2,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.122_-73.7198_20120702",42.122,-73.7198,"2012-07-02 0:00:00"
1,1,3,0,0,3,0,"a","a","a","a","a","b","a","a","a","b","b","b","b","42.123_-74.0211_20130814",42.123,-74.0211,"2013-08-14 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"b","b","b","a","a","a","a","a","a","a","a","c","c","42.1236_-73.7214_20140728",42.1236,-73.7214,"2014-07-28 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1236_-73.7214_20150801",42.1236,-73.7214,"2015-08-01 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1236_-73.7214_20160715",42.1236,-73.7214,"2016-07-15 0:00:00"
0,1,7,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1239_-74.3991_20120829",42.1239,-74.3991,"2012-08-29 0:00:00"
0,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1239_-74.3991_20120831",42.1239,-74.3991,"2012-08-31 0:00:00"
1,3,4,4,1,0,0,"a","a","b","b","a","a","a","b","b","a","a","a","a","42.1247_-75.672_20170907",42.1247,-75.672,"2017-09-07 0:00:00"
0,0,1,0,0,0,0,"b","a","a","a","a","a","a","a","a","b","a","a","a","42.1258_-74.9439_20130721",42.1258,-74.9439,"2013-07-21 0:00:00"
2,2,6,0,0,4,0,"b","b","b","b","b","b","a","a","a","a","a","b","a","42.1352_-73.8912_20130909",42.1352,-73.8912,"2013-09-09 0:00:00"
2,0,0,0,0,0,1,"b","a","a","a","a","a","a","b","b","a","a","a","b","42.1359_-76.8602_20180717",42.1359,-76.8602,"2018-07-17 0:00:00"
0,0,0,0,0,0,1,"b","a","a","b","b","b","a","b","b","b","a","b","b","42.1369_-74.6892_20130825",42.1369,-74.6892,"2013-08-25 0:00:00"
1,2,1,1,0,0,1,"c","a","c","b","b","b","c","a","b","c","c","b","b","42.139_-75.9417_20170911",42.139,-75.9417,"2017-09-11 0:00:00"
0,1,2,0,0,1,0,"b","a","a","b","b","b","a","b","b","a","b","b","b","42.1399_-75.8938_20170801",42.1399,-75.8938,"2017-08-01 0:00:00"
NA,0,0,0,0,0,0,"a","a","a","b","a","a","a","b",NA,"a",NA,"b",NA,"42.1399_-75.8938_20180809",42.1399,-75.8938,"2018-08-09 0:00:00"
1,1,1,8,0,0,0,"b",NA,"a","a","a","a","a","b","b","a","a","b","b","42.1399_-75.8938_20190724",42.1399,-75.8938,"2019-07-24 0:00:00"
3,3,7,5,1,1,3,"b","b","b","a","a","b","b","a","a","c","b","c","c","42.1404_-75.8949_20170905",42.1404,-75.8949,"2017-09-05 0:00:00"
0,0,0,0,0,0,0,"a","a","a","a","a","b","a","a","a","a","a","b","b","42.1423_-76.7658_20180717",42.1423,-76.7658,"2018-07-17 0:00:00"
1,1,1,0,0,0,1,"a","a","b",NA,"a","a","a","a","b","a","b","a","b","42.1448_-75.9106_20170727",42.1448,-75.9106,"2017-07-27 0:00:00"
0,0,0,0,0,1,0,"b","a","a","a","b","b","b","a","a","b","b","b","a","42.1459_-76.8078_20170805",42.1459,-76.8078,"2017-08-05 0:00:00"
1,1,3,1,0,1,0,"b","a","b","b","a","b","b","a","a","a","a","a","a","42.1495_-77.819_20150919",42.1495,-77.819,"2015-09-19 0:00:00"
1,1,4,0,0,0,0,"a","b","a","b","a","b","a","a","a","a","a","b","a","42.15_-73.8752_20130909",42.15,-73.8752,"2013-09-09 0:00:00"
0,0,0,3,0,0,0,"a","a","a","a","a","a","a","a","a","a","a","b","b","42.151_-74.5191_20140711",42.151,-74.5191,"2014-07-11 0:00:00"
1,0,0,0,0,0,0,"a","a","b","a","a","a","b","a","a","a","a","a","a","42.1517_-76.8903_20171003",42.1517,-76.8903,"2017-10-03 0:00:00"
0,0,0,0,0,0,0,"a","a","a","a","b","a","a","a","a","a","a","a","a","42.152_-74.1311_20160728",42.152,-74.1311,"2016-07-28 0:00:00"
0,2,7,3,1,0,0,"b","a","b","b","b","c","c","a","a","a","a","b","b","42.154_-78.1256_20130908",42.154,-78.1256,"2013-09-08 0:00:00"
1,1,4,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1541_-73.5204_20160930",42.1541,-73.5204,"2016-09-30 0:00:00"
0,0,0,0,0,0,0,"a","a","b","a","b","a","a","b","b","a","b","b","a","42.1548_-75.1652_20150925",42.1548,-75.1652,"2015-09-25 0:00:00"
0,0,0,0,0,0,0,"a","a","a","a","b","a","a","b","b","b","a","b","a","42.1553_-74.533_20140708",42.1553,-74.533,"2014-07-08 0:00:00"
1,0,1,0,0,0,0,"b","b","a","a","a","a","a","b","b","b","a","c","b","42.157_-77.8019_20150919",42.157,-77.8019,"2015-09-19 0:00:00"
0,0,0,0,0,0,0,"a","a","a","a","a","c","a","a","a","c","a","b","a","42.1583_-74.5208_20140711",42.1583,-74.5208,"2014-07-11 0:00:00"
1,0,5,0,2,0,0,"a","a","a","b","a","a","a","b","b","a","a","a","a","42.1584_-79.5954_20140715",42.1584,-79.5954,"2014-07-15 0:00:00"
0,0,0,0,0,0,0,"a","a","b","a","b","a","a","a","a","a","a","a","b","42.1588_-75.1123_20150917",42.1588,-75.1123,"2015-09-17 0:00:00"
0,0,0,0,0,0,0,"b","a","a","a","b","a","a","b","b","a","a","c","b","42.1591_-74.5563_20140708",42.1591,-74.5563,"2014-07-08 0:00:00"
0,0,1,0,0,1,0,"a","a","a","a","a","b","a","a","a","a","a","b","a","42.1691_-74.1502_20160719",42.1691,-74.1502,"2016-07-19 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"b","b","b","b","b","a","b","b","b","b","b","b","b","42.17_-73.5196_20140720",42.17,-73.5196,"2014-07-20 0:00:00"
0,0,0,0,0,0,0,"b","a","a","a","b","a","a","a","b","a","a","a","b","42.1716_-74.148_20160709",42.1716,-74.148,"2016-07-09 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"b","a","a","b","b","a","a","b","a","b","b","b","b","42.172_-73.5156_20140703",42.172,-73.5156,"2014-07-03 0:00:00"
1,0,1,1,1,0,0,"b","b","b","b","a","a","b","c","b","b","b","b","b","42.172_-73.5156_20160925",42.172,-73.5156,"2016-09-25 0:00:00"
0,5,0,0,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.172_-74.019_20120902",42.172,-74.019,"2012-09-02 0:00:00"
0,2,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.172_-74.019_20120907",42.172,-74.019,"2012-09-07 0:00:00"
0,0,2,0,0,0,0,"a","a","a","a","b","a","a","a","a","a","a","a","a","42.1722_-76.7337_20171003",42.1722,-76.7337,"2017-10-03 0:00:00"
0,1,2,0,0,2,2,"c","a","a","b","b","b","b","c","c","b","b","b","b","42.176_-75.2792_20130923",42.176,-75.2792,"2013-09-23 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1777_-73.5705_20130719",42.1777,-73.5705,"2013-07-19 0:00:00"
6,0,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1777_-73.5705_20130807",42.1777,-73.5705,"2013-08-07 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"c","b","b","a","b","c","b","b","a","c","b","b","c","42.1777_-73.5705_20140703",42.1777,-73.5705,"2014-07-03 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1777_-73.5705_20150711",42.1777,-73.5705,"2015-07-11 0:00:00"
1,3,1,3,3,5,3,"c","a","a","a","b","c","a",NA,"a","a","a","c","c","42.1806_-75.6223_20150718",42.1806,-75.6223,"2015-07-18 0:00:00"
0,0,0,0,0,1,0,"a","a","b","a","a","a","a","a","a","a","a","a","c","42.1812_-74.1967_20170729",42.1812,-74.1967,"2017-07-29 0:00:00"
1,1,1,1,1,1,1,"a","a","a","a","a","a","a","a","a","a","a","b","a","42.1812_-74.5973_20180916",42.1812,-74.5973,"2018-09-16 0:00:00"
0,0,0,2,0,0,0,"a","a","b","a","b","a","a","b","b","a","b","a","a","42.1816_-74.2043_20140630",42.1816,-74.2043,"2014-06-30 0:00:00"
0,0,0,0,0,0,0,"a","a","a","a","a","a","a","a","a","a","b","b","b","42.1824_-75.0128_20150914",42.1824,-75.0128,"2015-09-14 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1864_-73.4936_20180923",42.1864,-73.4936,"2018-09-23 0:00:00"
0,0,0,0,0,0,0,"b","b","a","a","a","c","a","a","a","c","a","c","a","42.1864_-76.7297_20180717",42.1864,-76.7297,"2018-07-17 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1876_-73.5736_20180930",42.1876,-73.5736,"2018-09-30 0:00:00"
0,0,0,0,0,0,0,"a","a","a","a","a","a","a","a","a","a","b",NA,"b","42.1899_-74.9966_20150915",42.1899,-74.9966,"2015-09-15 0:00:00"
0,NA,3,2,0,0,0,"b","a","b","b","a","c","a","a","a","a","a","a","a","42.1903_-74.1879_20150929",42.1903,-74.1879,"2015-09-29 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1912_-76.058_20170701",42.1912,-76.058,"2017-07-01 0:00:00"
1,1,1,1,0,2,0,"a","a","a","b","a","a","b","a","b","a","a","a","a","42.1921_-75.6186_20150731",42.1921,-75.6186,"2015-07-31 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1926_-75.9023_20170701",42.1926,-75.9023,"2017-07-01 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1931_-73.5802_20180923",42.1931,-73.5802,"2018-09-23 0:00:00"
0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1947_-74.092_20120930",42.1947,-74.092,"2012-09-30 0:00:00"
0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1953_-74.0548_20120930",42.1953,-74.0548,"2012-09-30 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"a","b","a","c","c","c","a","b","c","a","c","b","b","42.1962_-73.7395_20140808",42.1962,-73.7395,"2014-08-08 0:00:00"
0,7,5,4,1,0,2,"a","a","b","a","a","b","a","c","c","a","a","a","b","42.1967_-75.656_20150716",42.1967,-75.656,"2015-07-16 0:00:00"
0,0,1,1,0,0,0,"a","a","a","a","b","a","a","a","a","c","b","b","b","42.1974_-73.5014_20160925",42.1974,-73.5014,"2016-09-25 0:00:00"
3,3,3,0,0,0,0,"a","a","a","a","a","a","a","a","a","a","a","a","a","42.1974_-73.9427_20140722",42.1974,-73.9427,"2014-07-22 0:00:00"
0,5,5,0,0,1,0,"a","a","b","a","a","b","a","a","a","a","a","a","c","42.1977_-75.6559_20150710",42.1977,-75.6559,"2015-07-10 0:00:00"
1,1,3,1,0,1,0,"b","a","a","b","b","b",NA,NA,NA,NA,NA,NA,NA,"42.2009_-79.1497_20140711",42.2009,-79.1497,"2014-07-11 0:00:00"
0,0,3,0,0,2,0,"b","a","b","a","b","a",NA,NA,NA,NA,NA,NA,NA,"42.2023_-76.9912_20160919",42.2023,-76.9912,"2016-09-19 0:00:00"
3,3,5,3,2,2,2,"b","b","b","c","a","a","a","a","a","b","a","a","a","42.2047_-73.9746_20140722",42.2047,-73.9746,"2014-07-22 0:00:00"
0,3,NA,NA,0,3,2,"a","b","a","a","b","a","a","b","a","b","a","b","a","42.2048_-75.2739_20150923",42.2048,-75.2739,"2015-09-23 0:00:00"
1,1,2,0,0,2,0,"b","a","a","a","b","a","a","b","b","b","b","a","b","42.2048_-75.2755_20140922",42.2048,-75.2755,"2014-09-22 0:00:00"
0,0,1,0,0,1,2,"b","a","a","a","b","b","a","b","b","b","c","b","c","42.2055_-75.2753_20170925",42.2055,-75.2753,"2017-09-25 0:00:00"
3,4,6,4,5,5,4,"b","b","b","b","b","b","a","b","b","b","b","b","b","42.2153_-76.0397_20190709",42.2153,-76.0397,"2019-07-09 0:00:00"
1,1,3,0,0,2,0,"a","b","a","b","b","b","a","b","b","b","b","b","b","42.221_-79.053_20170701",42.221,-79.053,"2017-07-01 0:00:00"
0,0,2,0,0,0,0,"c","a","b","a","a","b","a","a","a","a","a","b","b","42.2249_-75.1642_20130914",42.2249,-75.1642,"2013-09-14 0:00:00"
1,0,5,5,0,0,0,"b","b","a","b","b","a","a","b","b","a","b","c","a","42.2258_-75.9158_20150723",42.2258,-75.9158,"2015-07-23 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.2278_-74.4735_20180707",42.2278,-74.4735,"2018-07-07 0:00:00"
2,5,8,1,10,4,8,"a","b","a","a","a","c","a","a","a","b","b","b","c","42.2315_-75.5263_20150723",42.2315,-75.5263,"2015-07-23 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.2323_-73.6898_20160708",42.2323,-73.6898,"2016-07-08 0:00:00"
2,0,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.2326_-73.6898_20120702",42.2326,-73.6898,"2012-07-02 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"b","b","b","a","b","a","b","a","a","b","a","b","a","42.2326_-73.6898_20140720",42.2326,-73.6898,"2014-07-20 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.2326_-73.6898_20150810",42.2326,-73.6898,"2015-08-10 0:00:00"
1,1,2,2,1,1,0,"a","a","a","a","a","b","a","a","a","a","a","a","a","42.2326_-76.8414_20160817",42.2326,-76.8414,"2016-08-17 0:00:00"
1,1,6,0,0,0,0,"c",NA,"b","a","b","c","b","a","a","c","c","c","c","42.2328_-74.1296_20170721",42.2328,-74.1296,"2017-07-21 0:00:00"
0,0,2,0,0,0,0,"c","a","a","b","a","a","a","b","b","a","a","c","a","42.2338_-74.1296_20150915",42.2338,-74.1296,"2015-09-15 0:00:00"
0,1,2,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.2368_-74.0114_20120819",42.2368,-74.0114,"2012-08-19 0:00:00"
0,0,3,0,0,0,0,"a","a","a","a","a","a","a","a","a","a","a","a","a","42.2373_-74.1142_20130820",42.2373,-74.1142,"2013-08-20 0:00:00"
0,0,1,0,0,1,0,"b","b","b","b","b","b","b","c","a","b","a","b","b","42.2376_-74.1468_20140917",42.2376,-74.1468,"2014-09-17 0:00:00"
0,0,1,0,0,1,0,"a","a","a","a","a","a","a","b","c","a","a","a","a","42.2376_-74.1468_20150916",42.2376,-74.1468,"2015-09-16 0:00:00"
1,0,3,0,0,1,1,"a","a","b","b","b","a","a","c","b","c","a","b","a","42.2376_-74.1469_20170728",42.2376,-74.1469,"2017-07-28 0:00:00"
2,2,3,3,3,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.2478_-73.6553_20120914",42.2478,-73.6553,"2012-09-14 0:00:00"
0,0,1,0,0,0,0,"c","b","b","b","b","c","a","c","c","c","c","c","c","42.2485_-74.3031_20140823",42.2485,-74.3031,"2014-08-23 0:00:00"
0,0,3,0,0,0,0,"b","a","a","b","a","a","a","b","a","a","a","b","a","42.2485_-74.3031_20150929",42.2485,-74.3031,"2015-09-29 0:00:00"
0,0,2,0,0,0,0,"b","a","b","b","b","b","a","b","b","b","a","b","a","42.2488_-74.3029_20170818",42.2488,-74.3029,"2017-08-18 0:00:00"
1,6,0,2,0,0,0,"a","a","b","a","a","a","a","a","a","a","a","a","a","42.2582_-75.7668_20170802",42.2582,-75.7668,"2017-08-02 0:00:00"
0,0,2,0,0,3,0,"b","a","a","b","b","a","a","b","a","b","a","b","b","42.2685_-77.76_20170803",42.2685,-77.76,"2017-08-03 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.2735_-75.7427_20170712",42.2735,-75.7427,"2017-07-12 0:00:00"
0,0,0,0,0,0,0,"b","a","a","a","b","a","a","a","a","a","a","a","a","42.2737_-76.8379_20171003",42.2737,-76.8379,"2017-10-03 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"a","c","b","c","a","a","c","a","a","b","a","b","b","42.2805_-73.7114_20140808",42.2805,-73.7114,"2014-08-08 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.2805_-73.7114_20150814",42.2805,-73.7114,"2015-08-14 0:00:00"
0,0,1,0,0,0,0,"a","a","a","b","b","a","b","b","b","a","a","b","a","42.2848_-75.8892_20170828",42.2848,-75.8892,"2017-08-28 0:00:00"
3,0,5,0,0,0,0,"a","a","a","b","b","a","b","b","a","a","a","a","a","42.2848_-75.8892_20180821",42.2848,-75.8892,"2018-08-21 0:00:00"
1,1,1,0,0,0,0,"b","a","a","b","b","a","b","b","b","b","b","b","b","42.2848_-75.8892_20190910",42.2848,-75.8892,"2019-09-10 0:00:00"
0,2,2,3,0,0,0,"b","a","a","a","b","a","a","a","a","a","a","a","a","42.2891_-77.7477_20160928",42.2891,-77.7477,"2016-09-28 0:00:00"
1,0,1,0,0,0,0,"a","a","a","a","b","a","a","a","a","a","a","a","a","42.2901_-75.212_20170710",42.2901,-75.212,"2017-07-10 0:00:00"
0,0,0,0,0,0,0,"a","a","a","a","a","b","a","b","a","a","a","a","a","42.2933_-74.1332_20170829",42.2933,-74.1332,"2017-08-29 0:00:00"
1,1,1,0,0,0,0,"a","a","b","a","a","a","a","b","a","a","a","b","a","42.2985_-76.7163_20170706",42.2985,-76.7163,"2017-07-06 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"b","b","b","a","b","b","a","a","b","a","b","a","b","42.2992_-79.0986_20150830",42.2992,-79.0986,"2015-08-30 0:00:00"
0,0,4,4,0,0,0,"a","b","b","b","a","a","a","a","a","a","a","a","a","42.3023_-74.561_20130808",42.3023,-74.561,"2013-08-08 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"a","a","b","a","b","a","a","b","a","a","a","b","b","42.3059_-79.5784_20140701",42.3059,-79.5784,"2014-07-01 0:00:00"
0,0,1,0,0,1,0,"b","a","c","a","c","a","a","a","b","a","a","a","a","42.306_-75.5362_20160927",42.306,-75.5362,"2016-09-27 0:00:00"
0,0,2,1,0,2,0,"b","a","a","a","a","a","a","b","a","a","a","a","a","42.306_-75.5362_20170920",42.306,-75.5362,"2017-09-20 0:00:00"
0,0,4,0,0,0,0,"b","a","b","b","b","a","a","a","b","a","b","a","a","42.3062_-75.5362_20150904",42.3062,-75.5362,"2015-09-04 0:00:00"
0,0,3,0,0,1,0,"a","b","a","b","b","a","a","a","c","a","a","a","a","42.3086_-79.5735_20140712",42.3086,-79.5735,"2014-07-12 0:00:00"
2,0,5,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.3086_-79.5735_20140812",42.3086,-79.5735,"2014-08-12 0:00:00"
0,0,0,0,0,0,0,"c","b","a","b","b","a","a","a","b","a","a","a","b","42.3124_-78.0376_20130901",42.3124,-78.0376,"2013-09-01 0:00:00"
